sentence_id,premise,hypothesis,nli_label,pred_label,prob_entail,date,hypothesis_label,outlet,country,year
9,Auf 198 Seiten haben die mißtrauischen Partner das Risiko ihrer Kooperation einzugrenzen versucht.,"This sentence refers to real estate ownership as a social group, specifically ""real-estate owners"".",1,1,3.3856282e-05,1995-07-07,real-estate owners,Zeit,Germany,1995.0
9,Auf 198 Seiten haben die mißtrauischen Partner das Risiko ihrer Kooperation einzugrenzen versucht.,"This sentence refers to real estate ownership as a social group, specifically ""tenants"".",1,1,3.222259e-05,1995-07-07,tenants,Zeit,Germany,1995.0
9,Auf 198 Seiten haben die mißtrauischen Partner das Risiko ihrer Kooperation einzugrenzen versucht.,"This sentence refers to real estate ownership as a social group, specifically ""homeless"".",1,1,3.2229873e-05,1995-07-07,homeless,Zeit,Germany,1995.0
12,"Und weil das Geschäft so lukrativ schien, wurden die Risiken gebündelt um den ganzen Erdball verkauft, so dass selbst die Banken am Ende den Überblick verloren.---Beides, der Ratenkredit damals und die Kreditderivate heute, haben dazu geführt, dass das Bankensystem in seiner Struktur schwer angeschlagen ist.","This sentence refers to real estate ownership as a social group, specifically ""real-estate owners"".",1,1,3.495445e-05,2008-01-26,real-estate owners,Welt,Germany,2008.0
12,"Und weil das Geschäft so lukrativ schien, wurden die Risiken gebündelt um den ganzen Erdball verkauft, so dass selbst die Banken am Ende den Überblick verloren.---Beides, der Ratenkredit damals und die Kreditderivate heute, haben dazu geführt, dass das Bankensystem in seiner Struktur schwer angeschlagen ist.","This sentence refers to real estate ownership as a social group, specifically ""tenants"".",1,1,3.367076e-05,2008-01-26,tenants,Welt,Germany,2008.0
12,"Und weil das Geschäft so lukrativ schien, wurden die Risiken gebündelt um den ganzen Erdball verkauft, so dass selbst die Banken am Ende den Überblick verloren.---Beides, der Ratenkredit damals und die Kreditderivate heute, haben dazu geführt, dass das Bankensystem in seiner Struktur schwer angeschlagen ist.","This sentence refers to real estate ownership as a social group, specifically ""homeless"".",1,1,3.2724663e-05,2008-01-26,homeless,Welt,Germany,2008.0
16,Der Auslastungsgrad der Industrie hingegen liegt bei gerade einmal fünfzehn Prozent.,"This sentence refers to real estate ownership as a social group, specifically ""real-estate owners"".",1,1,3.2510536e-05,1995-07-07,real-estate owners,Zeit,Germany,1995.0
16,Der Auslastungsgrad der Industrie hingegen liegt bei gerade einmal fünfzehn Prozent.,"This sentence refers to real estate ownership as a social group, specifically ""tenants"".",1,1,3.1360287e-05,1995-07-07,tenants,Zeit,Germany,1995.0
16,Der Auslastungsgrad der Industrie hingegen liegt bei gerade einmal fünfzehn Prozent.,"This sentence refers to real estate ownership as a social group, specifically ""homeless"".",1,1,3.1372012e-05,1995-07-07,homeless,Zeit,Germany,1995.0
22,"---Ausschussvorsitzender Winfried Bausback (56, CSU): ""Der Vorgang ist in den Akten völlig transparent.","This sentence refers to real estate ownership as a social group, specifically ""real-estate owners"".",1,1,3.2978933e-05,2022-10-06,real-estate owners,Bild,Germany,2022.0
22,"---Ausschussvorsitzender Winfried Bausback (56, CSU): ""Der Vorgang ist in den Akten völlig transparent.","This sentence refers to real estate ownership as a social group, specifically ""tenants"".",1,1,3.1810985e-05,2022-10-06,tenants,Bild,Germany,2022.0
22,"---Ausschussvorsitzender Winfried Bausback (56, CSU): ""Der Vorgang ist in den Akten völlig transparent.","This sentence refers to real estate ownership as a social group, specifically ""homeless"".",1,1,3.1577525e-05,2022-10-06,homeless,Bild,Germany,2022.0
26,"Unter den 16- bis 24-Jährigen dagegen waren es im Juni 21,3 Prozent.","This sentence refers to real estate ownership as a social group, specifically ""real-estate owners"".",1,1,3.378784e-05,2023-08-19,real-estate owners,Spiegel,Germany,2023.0
26,"Unter den 16- bis 24-Jährigen dagegen waren es im Juni 21,3 Prozent.","This sentence refers to real estate ownership as a social group, specifically ""tenants"".",1,1,3.2749143e-05,2023-08-19,tenants,Spiegel,Germany,2023.0
26,"Unter den 16- bis 24-Jährigen dagegen waren es im Juni 21,3 Prozent.","This sentence refers to real estate ownership as a social group, specifically ""homeless"".",1,1,3.302104e-05,2023-08-19,homeless,Spiegel,Germany,2023.0
36,"Ehe klar sei, wohin die Reise gehe, seien defensive Investoren gut beraten, sich von konjunkturabhängigen Werten wie etwa Maschinenbauern fernzuhalten.","This sentence refers to real estate ownership as a social group, specifically ""real-estate owners"".",1,1,3.317982e-05,2008-01-05,real-estate owners,Welt,Germany,2008.0
36,"Ehe klar sei, wohin die Reise gehe, seien defensive Investoren gut beraten, sich von konjunkturabhängigen Werten wie etwa Maschinenbauern fernzuhalten.","This sentence refers to real estate ownership as a social group, specifically ""tenants"".",1,1,3.1995598e-05,2008-01-05,tenants,Welt,Germany,2008.0
36,"Ehe klar sei, wohin die Reise gehe, seien defensive Investoren gut beraten, sich von konjunkturabhängigen Werten wie etwa Maschinenbauern fernzuhalten.","This sentence refers to real estate ownership as a social group, specifically ""homeless"".",1,1,3.1409043e-05,2008-01-05,homeless,Welt,Germany,2008.0
40,"Die neue Regelung geht auf das Versorgungsstärkungsgesetz zurück, dessen Entwurf Bundesgesundheitsminister ---  Das Gesetz sieht vor, dass die Mitarbeiter der Terminbörse dem Betroffenen zunächst innerhalb einer Woche einen Facharzttermin vermitteln.","This sentence refers to real estate ownership as a social group, specifically ""real-estate owners"".",1,1,3.4221663e-05,2016-01-26,real-estate owners,SZ,Germany,2016.0
40,"Die neue Regelung geht auf das Versorgungsstärkungsgesetz zurück, dessen Entwurf Bundesgesundheitsminister ---  Das Gesetz sieht vor, dass die Mitarbeiter der Terminbörse dem Betroffenen zunächst innerhalb einer Woche einen Facharzttermin vermitteln.","This sentence refers to real estate ownership as a social group, specifically ""tenants"".",1,1,3.2667827e-05,2016-01-26,tenants,SZ,Germany,2016.0
40,"Die neue Regelung geht auf das Versorgungsstärkungsgesetz zurück, dessen Entwurf Bundesgesundheitsminister ---  Das Gesetz sieht vor, dass die Mitarbeiter der Terminbörse dem Betroffenen zunächst innerhalb einer Woche einen Facharzttermin vermitteln.","This sentence refers to real estate ownership as a social group, specifically ""homeless"".",1,1,3.2771106e-05,2016-01-26,homeless,SZ,Germany,2016.0
46,"Aus Feldafing kommt ein reines Team mit Flüchtlingen, und auch die Samba-Truppe trommelt wieder.","This sentence refers to real estate ownership as a social group, specifically ""real-estate owners"".",1,1,3.1180374e-05,2016-10-06,real-estate owners,SZ,Germany,2016.0
46,"Aus Feldafing kommt ein reines Team mit Flüchtlingen, und auch die Samba-Truppe trommelt wieder.","This sentence refers to real estate ownership as a social group, specifically ""tenants"".",1,1,3.1081752e-05,2016-10-06,tenants,SZ,Germany,2016.0
46,"Aus Feldafing kommt ein reines Team mit Flüchtlingen, und auch die Samba-Truppe trommelt wieder.","This sentence refers to real estate ownership as a social group, specifically ""homeless"".",1,1,3.10648e-05,2016-10-06,homeless,SZ,Germany,2016.0
68,"Viele Informationen stammen aus Quellen, die nicht genannt werden dürfen, sie kommen von Nachrichtendiensten, Ermittlerinnen, hochrangigen Beamten und Politikern.","This sentence refers to real estate ownership as a social group, specifically ""real-estate owners"".",1,1,3.3092852e-05,2023-08-26,real-estate owners,Spiegel,Germany,2023.0
68,"Viele Informationen stammen aus Quellen, die nicht genannt werden dürfen, sie kommen von Nachrichtendiensten, Ermittlerinnen, hochrangigen Beamten und Politikern.","This sentence refers to real estate ownership as a social group, specifically ""tenants"".",1,1,3.193308e-05,2023-08-26,tenants,Spiegel,Germany,2023.0
68,"Viele Informationen stammen aus Quellen, die nicht genannt werden dürfen, sie kommen von Nachrichtendiensten, Ermittlerinnen, hochrangigen Beamten und Politikern.","This sentence refers to real estate ownership as a social group, specifically ""homeless"".",1,1,3.163166e-05,2023-08-26,homeless,Spiegel,Germany,2023.0
90,---Ihre Ideen wollen die Macher jetzt zuerst im Bezirksrat Mitte vorstellen.,"This sentence refers to real estate ownership as a social group, specifically ""real-estate owners"".",1,1,3.4517034e-05,2022-09-30,real-estate owners,Bild,Germany,2022.0
