sentence_id,premise,hypothesis,nli_label,pred_label,prob_entail,date,hypothesis_label,outlet,country,year
4,"Der Chef vom Institut für Transfusionsmedizin in Suhl, Wolfgang Wehner, spricht von einer katastrophalen Situation: Viele Menschen könnten wegen der Pandemie erst jetzt operiert werden.","This sentence refers to real estate ownership as a social group, specifically ""real-estate owners"".",1,1,4.8546706e-05,2022-09-28,real-estate owners,Bild,Germany,2022.0
4,"Der Chef vom Institut für Transfusionsmedizin in Suhl, Wolfgang Wehner, spricht von einer katastrophalen Situation: Viele Menschen könnten wegen der Pandemie erst jetzt operiert werden.","This sentence refers to real estate ownership as a social group, specifically ""tenants"".",1,1,5.101281e-05,2022-09-28,tenants,Bild,Germany,2022.0
4,"Der Chef vom Institut für Transfusionsmedizin in Suhl, Wolfgang Wehner, spricht von einer katastrophalen Situation: Viele Menschen könnten wegen der Pandemie erst jetzt operiert werden.","This sentence refers to real estate ownership as a social group, specifically ""homeless"".",1,1,5.6652832e-05,2022-09-28,homeless,Bild,Germany,2022.0
6,"Piloten nutzen solche Funkfeuer, um ihre Position zu bestimmen.","This sentence refers to real estate ownership as a social group, specifically ""real-estate owners"".",1,1,4.9072805e-05,2016-04-08,real-estate owners,SZ,Germany,2016.0
6,"Piloten nutzen solche Funkfeuer, um ihre Position zu bestimmen.","This sentence refers to real estate ownership as a social group, specifically ""tenants"".",1,1,4.8732752e-05,2016-04-08,tenants,SZ,Germany,2016.0
6,"Piloten nutzen solche Funkfeuer, um ihre Position zu bestimmen.","This sentence refers to real estate ownership as a social group, specifically ""homeless"".",1,1,4.9213402e-05,2016-04-08,homeless,SZ,Germany,2016.0
14,"Ja, aber der Betreiber kann im Rahmen seines Hausrechts Einzelnen den Zugang verwehren.---Könnten sich Männer im Kriegsfall vor der Einberufung drücken, indem sie ihr Geschlecht kurzfristig ändern?","This sentence refers to real estate ownership as a social group, specifically ""real-estate owners"".",1,1,4.925665e-05,2023-08-26,real-estate owners,Spiegel,Germany,2023.0
14,"Ja, aber der Betreiber kann im Rahmen seines Hausrechts Einzelnen den Zugang verwehren.---Könnten sich Männer im Kriegsfall vor der Einberufung drücken, indem sie ihr Geschlecht kurzfristig ändern?","This sentence refers to real estate ownership as a social group, specifically ""tenants"".",1,1,0.00016311966,2023-08-26,tenants,Spiegel,Germany,2023.0
14,"Ja, aber der Betreiber kann im Rahmen seines Hausrechts Einzelnen den Zugang verwehren.---Könnten sich Männer im Kriegsfall vor der Einberufung drücken, indem sie ihr Geschlecht kurzfristig ändern?","This sentence refers to real estate ownership as a social group, specifically ""homeless"".",1,1,5.2951626e-05,2023-08-26,homeless,Spiegel,Germany,2023.0
27,Es folgen die Iraker und Syrer mit 73 und 67 Prozent.,"This sentence refers to real estate ownership as a social group, specifically ""real-estate owners"".",1,1,4.789826e-05,2021-10-15,real-estate owners,FAZ,Germany,2021.0
27,Es folgen die Iraker und Syrer mit 73 und 67 Prozent.,"This sentence refers to real estate ownership as a social group, specifically ""tenants"".",1,1,4.746117e-05,2021-10-15,tenants,FAZ,Germany,2021.0
27,Es folgen die Iraker und Syrer mit 73 und 67 Prozent.,"This sentence refers to real estate ownership as a social group, specifically ""homeless"".",1,1,4.9897677e-05,2021-10-15,homeless,FAZ,Germany,2021.0
28,"Man entschuldigte sich anschließend bei allen trans Personen »für diese Diskriminierung und die Verletzung solidarischer feministischer Praxis«.---Was ist mit der Utopie passiert?---Das Hamam will sich schrittweise öffnen, weg von einem Bereich nur für cis Frauen, hin zu einem Ort auch für trans und nicht-binäre Personen.","This sentence refers to real estate ownership as a social group, specifically ""real-estate owners"".",1,1,4.8082147e-05,2023-08-26,real-estate owners,Spiegel,Germany,2023.0
28,"Man entschuldigte sich anschließend bei allen trans Personen »für diese Diskriminierung und die Verletzung solidarischer feministischer Praxis«.---Was ist mit der Utopie passiert?---Das Hamam will sich schrittweise öffnen, weg von einem Bereich nur für cis Frauen, hin zu einem Ort auch für trans und nicht-binäre Personen.","This sentence refers to real estate ownership as a social group, specifically ""tenants"".",1,1,5.0681094e-05,2023-08-26,tenants,Spiegel,Germany,2023.0
28,"Man entschuldigte sich anschließend bei allen trans Personen »für diese Diskriminierung und die Verletzung solidarischer feministischer Praxis«.---Was ist mit der Utopie passiert?---Das Hamam will sich schrittweise öffnen, weg von einem Bereich nur für cis Frauen, hin zu einem Ort auch für trans und nicht-binäre Personen.","This sentence refers to real estate ownership as a social group, specifically ""homeless"".",1,1,5.3820535e-05,2023-08-26,homeless,Spiegel,Germany,2023.0
67,"2008 fassten die Rentner den Entschluss, eine Wohngemeinschaft im Alter zu gründen.","This sentence refers to real estate ownership as a social group, specifically ""real-estate owners"".",1,1,5.4436543e-05,2018-03-12,real-estate owners,SZ,Germany,2018.0
67,"2008 fassten die Rentner den Entschluss, eine Wohngemeinschaft im Alter zu gründen.","This sentence refers to real estate ownership as a social group, specifically ""tenants"".",1,1,0.00016102199,2018-03-12,tenants,SZ,Germany,2018.0
67,"2008 fassten die Rentner den Entschluss, eine Wohngemeinschaft im Alter zu gründen.","This sentence refers to real estate ownership as a social group, specifically ""homeless"".",1,1,0.00013799501,2018-03-12,homeless,SZ,Germany,2018.0
70,"Wir werden zunächst ein Krisenzentrum einrichte, wo sich Angehörige informieren können.""","This sentence refers to real estate ownership as a social group, specifically ""real-estate owners"".",1,1,4.8300575e-05,2022-10-02,real-estate owners,Bild,Germany,2022.0
70,"Wir werden zunächst ein Krisenzentrum einrichte, wo sich Angehörige informieren können.""","This sentence refers to real estate ownership as a social group, specifically ""tenants"".",1,1,4.926736e-05,2022-10-02,tenants,Bild,Germany,2022.0
70,"Wir werden zunächst ein Krisenzentrum einrichte, wo sich Angehörige informieren können.""","This sentence refers to real estate ownership as a social group, specifically ""homeless"".",1,1,4.9993516e-05,2022-10-02,homeless,Bild,Germany,2022.0
74,"---Dass Ernten unterschiedlich ausfallen, sei für Landwirte nicht neu, sagte Hemmerling.","This sentence refers to real estate ownership as a social group, specifically ""real-estate owners"".",1,1,5.658744e-05,2021-10-15,real-estate owners,FAZ,Germany,2021.0
74,"---Dass Ernten unterschiedlich ausfallen, sei für Landwirte nicht neu, sagte Hemmerling.","This sentence refers to real estate ownership as a social group, specifically ""tenants"".",1,1,7.130741e-05,2021-10-15,tenants,FAZ,Germany,2021.0
74,"---Dass Ernten unterschiedlich ausfallen, sei für Landwirte nicht neu, sagte Hemmerling.","This sentence refers to real estate ownership as a social group, specifically ""homeless"".",1,1,5.4577307e-05,2021-10-15,homeless,FAZ,Germany,2021.0
82,"Hinter ihr liegt eine Woche, in der sie mit ihrem Vorstoß für strengere Regeln bei der Abschiebung von Migranten die Schlagzeilen bestimmt hat.","This sentence refers to real estate ownership as a social group, specifically ""real-estate owners"".",1,1,5.5443066e-05,2023-08-19,real-estate owners,Spiegel,Germany,2023.0
