sentence_id,premise,hypothesis,nli_label,pred_label,prob_entail,date,hypothesis_label,outlet,country,year
4,"Der Chef vom Institut für Transfusionsmedizin in Suhl, Wolfgang Wehner, spricht von einer katastrophalen Situation: Viele Menschen könnten wegen der Pandemie erst jetzt operiert werden.","This sentence refers to profession as a social group, specifically ""athletes"".",1,1,1.3102644e-05,2022-09-28,athletes,Bild,Germany,2022.0
4,"Der Chef vom Institut für Transfusionsmedizin in Suhl, Wolfgang Wehner, spricht von einer katastrophalen Situation: Viele Menschen könnten wegen der Pandemie erst jetzt operiert werden.","This sentence refers to profession as a social group, specifically ""authors and artists"".",1,1,1.2870657e-05,2022-09-28,authors and artists,Bild,Germany,2022.0
4,"Der Chef vom Institut für Transfusionsmedizin in Suhl, Wolfgang Wehner, spricht von einer katastrophalen Situation: Viele Menschen könnten wegen der Pandemie erst jetzt operiert werden.","This sentence refers to profession as a social group, specifically ""doctors"".",1,1,0.0014604211,2022-09-28,doctors,Bild,Germany,2022.0
4,"Der Chef vom Institut für Transfusionsmedizin in Suhl, Wolfgang Wehner, spricht von einer katastrophalen Situation: Viele Menschen könnten wegen der Pandemie erst jetzt operiert werden.","This sentence refers to profession as a social group, specifically ""farmers and fishermen"".",1,1,1.272747e-05,2022-09-28,farmers and fishermen,Bild,Germany,2022.0
4,"Der Chef vom Institut für Transfusionsmedizin in Suhl, Wolfgang Wehner, spricht von einer katastrophalen Situation: Viele Menschen könnten wegen der Pandemie erst jetzt operiert werden.","This sentence refers to profession as a social group, specifically ""health and care professionals"".",1,1,0.00032708934,2022-09-28,health and care professionals,Bild,Germany,2022.0
4,"Der Chef vom Institut für Transfusionsmedizin in Suhl, Wolfgang Wehner, spricht von einer katastrophalen Situation: Viele Menschen könnten wegen der Pandemie erst jetzt operiert werden.","This sentence refers to profession as a social group, specifically ""journalists"".",1,1,1.26288e-05,2022-09-28,journalists,Bild,Germany,2022.0
4,"Der Chef vom Institut für Transfusionsmedizin in Suhl, Wolfgang Wehner, spricht von einer katastrophalen Situation: Viele Menschen könnten wegen der Pandemie erst jetzt operiert werden.","This sentence refers to profession as a social group, specifically ""legal professionals"".",1,1,1.3581168e-05,2022-09-28,legal professionals,Bild,Germany,2022.0
4,"Der Chef vom Institut für Transfusionsmedizin in Suhl, Wolfgang Wehner, spricht von einer katastrophalen Situation: Viele Menschen könnten wegen der Pandemie erst jetzt operiert werden.","This sentence refers to profession as a social group, specifically ""politicians and high-ranking officials"".",1,1,1.3532826e-05,2022-09-28,politicians and high-ranking officials,Bild,Germany,2022.0
4,"Der Chef vom Institut für Transfusionsmedizin in Suhl, Wolfgang Wehner, spricht von einer katastrophalen Situation: Viele Menschen könnten wegen der Pandemie erst jetzt operiert werden.","This sentence refers to profession as a social group, specifically ""sex workers"".",1,1,1.2594183e-05,2022-09-28,sex workers,Bild,Germany,2022.0
4,"Der Chef vom Institut für Transfusionsmedizin in Suhl, Wolfgang Wehner, spricht von einer katastrophalen Situation: Viele Menschen könnten wegen der Pandemie erst jetzt operiert werden.","This sentence refers to profession as a social group, specifically ""scientists and professors"".",1,1,2.2317898e-05,2022-09-28,scientists and professors,Bild,Germany,2022.0
4,"Der Chef vom Institut für Transfusionsmedizin in Suhl, Wolfgang Wehner, spricht von einer katastrophalen Situation: Viele Menschen könnten wegen der Pandemie erst jetzt operiert werden.","This sentence refers to profession as a social group, specifically ""security forces"".",1,1,1.3185273e-05,2022-09-28,security forces,Bild,Germany,2022.0
4,"Der Chef vom Institut für Transfusionsmedizin in Suhl, Wolfgang Wehner, spricht von einer katastrophalen Situation: Viele Menschen könnten wegen der Pandemie erst jetzt operiert werden.","This sentence refers to profession as a social group, specifically ""soldiers"".",1,1,1.3415303e-05,2022-09-28,soldiers,Bild,Germany,2022.0
4,"Der Chef vom Institut für Transfusionsmedizin in Suhl, Wolfgang Wehner, spricht von einer katastrophalen Situation: Viele Menschen könnten wegen der Pandemie erst jetzt operiert werden.","This sentence refers to profession as a social group, specifically ""teachers and educators"".",1,1,1.260988e-05,2022-09-28,teachers and educators,Bild,Germany,2022.0
4,"Der Chef vom Institut für Transfusionsmedizin in Suhl, Wolfgang Wehner, spricht von einer katastrophalen Situation: Viele Menschen könnten wegen der Pandemie erst jetzt operiert werden.","This sentence refers to profession as a social group, specifically ""other professions"".",1,1,6.531829e-05,2022-09-28,other professions,Bild,Germany,2022.0
9,Auf 198 Seiten haben die mißtrauischen Partner das Risiko ihrer Kooperation einzugrenzen versucht.,"This sentence refers to profession as a social group, specifically ""athletes"".",1,1,3.8811966e-05,1995-07-07,athletes,Zeit,Germany,1995.0
9,Auf 198 Seiten haben die mißtrauischen Partner das Risiko ihrer Kooperation einzugrenzen versucht.,"This sentence refers to profession as a social group, specifically ""authors and artists"".",1,1,1.4390365e-05,1995-07-07,authors and artists,Zeit,Germany,1995.0
9,Auf 198 Seiten haben die mißtrauischen Partner das Risiko ihrer Kooperation einzugrenzen versucht.,"This sentence refers to profession as a social group, specifically ""doctors"".",1,1,1.2748193e-05,1995-07-07,doctors,Zeit,Germany,1995.0
9,Auf 198 Seiten haben die mißtrauischen Partner das Risiko ihrer Kooperation einzugrenzen versucht.,"This sentence refers to profession as a social group, specifically ""farmers and fishermen"".",1,1,1.2612598e-05,1995-07-07,farmers and fishermen,Zeit,Germany,1995.0
9,Auf 198 Seiten haben die mißtrauischen Partner das Risiko ihrer Kooperation einzugrenzen versucht.,"This sentence refers to profession as a social group, specifically ""health and care professionals"".",1,1,1.2524549e-05,1995-07-07,health and care professionals,Zeit,Germany,1995.0
