sentence_id,premise,hypothesis,nli_label,pred_label,prob_entail,date,hypothesis_label,outlet,country,year
3,"Aber wehe den Museumsleuten, die im Reich Ludwigscher Weltkunst nicht Haltung bewahren.","This sentence refers to socio-economic position as a social group, specifically ""lower class"".",1,1,4.1695515e-05,1995-07-14,lower class,Zeit,Germany,1995.0
3,"Aber wehe den Museumsleuten, die im Reich Ludwigscher Weltkunst nicht Haltung bewahren.","This sentence refers to socio-economic position as a social group, specifically ""middle class"".",1,1,3.799012e-05,1995-07-14,middle class,Zeit,Germany,1995.0
3,"Aber wehe den Museumsleuten, die im Reich Ludwigscher Weltkunst nicht Haltung bewahren.","This sentence refers to socio-economic position as a social group, specifically ""upper class"".",1,1,3.8073253e-05,1995-07-14,upper class,Zeit,Germany,1995.0
3,"Aber wehe den Museumsleuten, die im Reich Ludwigscher Weltkunst nicht Haltung bewahren.","This sentence refers to socio-economic position as a social group, specifically ""capital owners, investors and shareholders"".",1,1,3.9176357e-05,1995-07-14,"capital owners, investors and shareholders",Zeit,Germany,1995.0
3,"Aber wehe den Museumsleuten, die im Reich Ludwigscher Weltkunst nicht Haltung bewahren.","This sentence refers to socio-economic position as a social group, specifically ""unskilled or unqualified"".",1,1,5.858484e-05,1995-07-14,unskilled or unqualified,Zeit,Germany,1995.0
3,"Aber wehe den Museumsleuten, die im Reich Ludwigscher Weltkunst nicht Haltung bewahren.","This sentence refers to socio-economic position as a social group, specifically ""skilled or qualified"".",1,1,4.1196046e-05,1995-07-14,skilled or qualified,Zeit,Germany,1995.0
6,"Piloten nutzen solche Funkfeuer, um ihre Position zu bestimmen.","This sentence refers to socio-economic position as a social group, specifically ""lower class"".",1,1,4.2775857e-05,2016-04-08,lower class,SZ,Germany,2016.0
6,"Piloten nutzen solche Funkfeuer, um ihre Position zu bestimmen.","This sentence refers to socio-economic position as a social group, specifically ""middle class"".",1,1,3.6768142e-05,2016-04-08,middle class,SZ,Germany,2016.0
6,"Piloten nutzen solche Funkfeuer, um ihre Position zu bestimmen.","This sentence refers to socio-economic position as a social group, specifically ""upper class"".",1,1,3.7586593e-05,2016-04-08,upper class,SZ,Germany,2016.0
6,"Piloten nutzen solche Funkfeuer, um ihre Position zu bestimmen.","This sentence refers to socio-economic position as a social group, specifically ""capital owners, investors and shareholders"".",1,1,3.8172864e-05,2016-04-08,"capital owners, investors and shareholders",SZ,Germany,2016.0
6,"Piloten nutzen solche Funkfeuer, um ihre Position zu bestimmen.","This sentence refers to socio-economic position as a social group, specifically ""unskilled or unqualified"".",1,1,3.798002e-05,2016-04-08,unskilled or unqualified,SZ,Germany,2016.0
6,"Piloten nutzen solche Funkfeuer, um ihre Position zu bestimmen.","This sentence refers to socio-economic position as a social group, specifically ""skilled or qualified"".",1,1,3.72877e-05,2016-04-08,skilled or qualified,SZ,Germany,2016.0
16,Der Auslastungsgrad der Industrie hingegen liegt bei gerade einmal fünfzehn Prozent.,"This sentence refers to socio-economic position as a social group, specifically ""lower class"".",1,1,6.152739e-05,1995-07-07,lower class,Zeit,Germany,1995.0
16,Der Auslastungsgrad der Industrie hingegen liegt bei gerade einmal fünfzehn Prozent.,"This sentence refers to socio-economic position as a social group, specifically ""middle class"".",1,1,4.712608e-05,1995-07-07,middle class,Zeit,Germany,1995.0
16,Der Auslastungsgrad der Industrie hingegen liegt bei gerade einmal fünfzehn Prozent.,"This sentence refers to socio-economic position as a social group, specifically ""upper class"".",1,1,3.9057468e-05,1995-07-07,upper class,Zeit,Germany,1995.0
16,Der Auslastungsgrad der Industrie hingegen liegt bei gerade einmal fünfzehn Prozent.,"This sentence refers to socio-economic position as a social group, specifically ""capital owners, investors and shareholders"".",1,1,6.867991e-05,1995-07-07,"capital owners, investors and shareholders",Zeit,Germany,1995.0
16,Der Auslastungsgrad der Industrie hingegen liegt bei gerade einmal fünfzehn Prozent.,"This sentence refers to socio-economic position as a social group, specifically ""unskilled or unqualified"".",1,1,5.7433583e-05,1995-07-07,unskilled or unqualified,Zeit,Germany,1995.0
16,Der Auslastungsgrad der Industrie hingegen liegt bei gerade einmal fünfzehn Prozent.,"This sentence refers to socio-economic position as a social group, specifically ""skilled or qualified"".",1,1,4.2188272e-05,1995-07-07,skilled or qualified,Zeit,Germany,1995.0
26,"Unter den 16- bis 24-Jährigen dagegen waren es im Juni 21,3 Prozent.","This sentence refers to socio-economic position as a social group, specifically ""lower class"".",1,1,6.2615545e-05,2023-08-19,lower class,Spiegel,Germany,2023.0
26,"Unter den 16- bis 24-Jährigen dagegen waren es im Juni 21,3 Prozent.","This sentence refers to socio-economic position as a social group, specifically ""middle class"".",1,1,6.096727e-05,2023-08-19,middle class,Spiegel,Germany,2023.0
26,"Unter den 16- bis 24-Jährigen dagegen waren es im Juni 21,3 Prozent.","This sentence refers to socio-economic position as a social group, specifically ""upper class"".",1,1,3.8412858e-05,2023-08-19,upper class,Spiegel,Germany,2023.0
26,"Unter den 16- bis 24-Jährigen dagegen waren es im Juni 21,3 Prozent.","This sentence refers to socio-economic position as a social group, specifically ""capital owners, investors and shareholders"".",1,1,4.164846e-05,2023-08-19,"capital owners, investors and shareholders",Spiegel,Germany,2023.0
26,"Unter den 16- bis 24-Jährigen dagegen waren es im Juni 21,3 Prozent.","This sentence refers to socio-economic position as a social group, specifically ""unskilled or unqualified"".",1,1,0.0001379829,2023-08-19,unskilled or unqualified,Spiegel,Germany,2023.0
26,"Unter den 16- bis 24-Jährigen dagegen waren es im Juni 21,3 Prozent.","This sentence refers to socio-economic position as a social group, specifically ""skilled or qualified"".",1,1,4.5653753e-05,2023-08-19,skilled or qualified,Spiegel,Germany,2023.0
42,"Nur in drei Fällen kam es zu einer Verurteilung, in den übrigen Fällen waren die Tatverdächtigen verstorben, oder die Beweise reichten nicht für eine Anklage oder ein Urteil.","This sentence refers to socio-economic position as a social group, specifically ""lower class"".",1,1,5.910384e-05,2023-08-26,lower class,Spiegel,Germany,2023.0
42,"Nur in drei Fällen kam es zu einer Verurteilung, in den übrigen Fällen waren die Tatverdächtigen verstorben, oder die Beweise reichten nicht für eine Anklage oder ein Urteil.","This sentence refers to socio-economic position as a social group, specifically ""middle class"".",1,1,3.7113445e-05,2023-08-26,middle class,Spiegel,Germany,2023.0
42,"Nur in drei Fällen kam es zu einer Verurteilung, in den übrigen Fällen waren die Tatverdächtigen verstorben, oder die Beweise reichten nicht für eine Anklage oder ein Urteil.","This sentence refers to socio-economic position as a social group, specifically ""upper class"".",1,1,3.8923426e-05,2023-08-26,upper class,Spiegel,Germany,2023.0
42,"Nur in drei Fällen kam es zu einer Verurteilung, in den übrigen Fällen waren die Tatverdächtigen verstorben, oder die Beweise reichten nicht für eine Anklage oder ein Urteil.","This sentence refers to socio-economic position as a social group, specifically ""capital owners, investors and shareholders"".",1,1,3.891864e-05,2023-08-26,"capital owners, investors and shareholders",Spiegel,Germany,2023.0
42,"Nur in drei Fällen kam es zu einer Verurteilung, in den übrigen Fällen waren die Tatverdächtigen verstorben, oder die Beweise reichten nicht für eine Anklage oder ein Urteil.","This sentence refers to socio-economic position as a social group, specifically ""unskilled or unqualified"".",1,1,0.000121097306,2023-08-26,unskilled or unqualified,Spiegel,Germany,2023.0
42,"Nur in drei Fällen kam es zu einer Verurteilung, in den übrigen Fällen waren die Tatverdächtigen verstorben, oder die Beweise reichten nicht für eine Anklage oder ein Urteil.","This sentence refers to socio-economic position as a social group, specifically ""skilled or qualified"".",1,1,3.688509e-05,2023-08-26,skilled or qualified,Spiegel,Germany,2023.0
43,Zusammen mit den 17 000 amnesty-Förderern zählt die deutsche Sektion nach wie vor zu den großen und finanzstärksten Landesdependancen.,"This sentence refers to socio-economic position as a social group, specifically ""lower class"".",1,1,9.092084e-05,1995-07-07,lower class,Zeit,Germany,1995.0
43,Zusammen mit den 17 000 amnesty-Förderern zählt die deutsche Sektion nach wie vor zu den großen und finanzstärksten Landesdependancen.,"This sentence refers to socio-economic position as a social group, specifically ""middle class"".",1,1,8.4221654e-05,1995-07-07,middle class,Zeit,Germany,1995.0
43,Zusammen mit den 17 000 amnesty-Förderern zählt die deutsche Sektion nach wie vor zu den großen und finanzstärksten Landesdependancen.,"This sentence refers to socio-economic position as a social group, specifically ""upper class"".",1,1,0.00016068167,1995-07-07,upper class,Zeit,Germany,1995.0
43,Zusammen mit den 17 000 amnesty-Förderern zählt die deutsche Sektion nach wie vor zu den großen und finanzstärksten Landesdependancen.,"This sentence refers to socio-economic position as a social group, specifically ""capital owners, investors and shareholders"".",1,1,0.00087861787,1995-07-07,"capital owners, investors and shareholders",Zeit,Germany,1995.0
43,Zusammen mit den 17 000 amnesty-Förderern zählt die deutsche Sektion nach wie vor zu den großen und finanzstärksten Landesdependancen.,"This sentence refers to socio-economic position as a social group, specifically ""unskilled or unqualified"".",1,1,3.861803e-05,1995-07-07,unskilled or unqualified,Zeit,Germany,1995.0
43,Zusammen mit den 17 000 amnesty-Förderern zählt die deutsche Sektion nach wie vor zu den großen und finanzstärksten Landesdependancen.,"This sentence refers to socio-economic position as a social group, specifically ""skilled or qualified"".",1,1,4.6163306e-05,1995-07-07,skilled or qualified,Zeit,Germany,1995.0
44,"Tatsächlich konnten die Feuerwehrleute, die vom Hauseigentümer alarmiert worden waren, in dessen Garten sich der Tank befand, durch Messungen rasch feststellen, dass kein Gas austrat.","This sentence refers to socio-economic position as a social group, specifically ""lower class"".",1,1,3.7939946e-05,2017-03-11,lower class,SZ,Germany,2017.0
44,"Tatsächlich konnten die Feuerwehrleute, die vom Hauseigentümer alarmiert worden waren, in dessen Garten sich der Tank befand, durch Messungen rasch feststellen, dass kein Gas austrat.","This sentence refers to socio-economic position as a social group, specifically ""middle class"".",1,1,3.8071365e-05,2017-03-11,middle class,SZ,Germany,2017.0
44,"Tatsächlich konnten die Feuerwehrleute, die vom Hauseigentümer alarmiert worden waren, in dessen Garten sich der Tank befand, durch Messungen rasch feststellen, dass kein Gas austrat.","This sentence refers to socio-economic position as a social group, specifically ""upper class"".",1,1,4.003184e-05,2017-03-11,upper class,SZ,Germany,2017.0
44,"Tatsächlich konnten die Feuerwehrleute, die vom Hauseigentümer alarmiert worden waren, in dessen Garten sich der Tank befand, durch Messungen rasch feststellen, dass kein Gas austrat.","This sentence refers to socio-economic position as a social group, specifically ""capital owners, investors and shareholders"".",1,1,4.3414322e-05,2017-03-11,"capital owners, investors and shareholders",SZ,Germany,2017.0
44,"Tatsächlich konnten die Feuerwehrleute, die vom Hauseigentümer alarmiert worden waren, in dessen Garten sich der Tank befand, durch Messungen rasch feststellen, dass kein Gas austrat.","This sentence refers to socio-economic position as a social group, specifically ""unskilled or unqualified"".",1,1,3.7031383e-05,2017-03-11,unskilled or unqualified,SZ,Germany,2017.0
44,"Tatsächlich konnten die Feuerwehrleute, die vom Hauseigentümer alarmiert worden waren, in dessen Garten sich der Tank befand, durch Messungen rasch feststellen, dass kein Gas austrat.","This sentence refers to socio-economic position as a social group, specifically ""skilled or qualified"".",1,1,3.8548413e-05,2017-03-11,skilled or qualified,SZ,Germany,2017.0
67,"2008 fassten die Rentner den Entschluss, eine Wohngemeinschaft im Alter zu gründen.","This sentence refers to socio-economic position as a social group, specifically ""lower class"".",1,1,5.1425883e-05,2018-03-12,lower class,SZ,Germany,2018.0
67,"2008 fassten die Rentner den Entschluss, eine Wohngemeinschaft im Alter zu gründen.","This sentence refers to socio-economic position as a social group, specifically ""middle class"".",1,1,4.1368923e-05,2018-03-12,middle class,SZ,Germany,2018.0
67,"2008 fassten die Rentner den Entschluss, eine Wohngemeinschaft im Alter zu gründen.","This sentence refers to socio-economic position as a social group, specifically ""upper class"".",1,1,3.7324626e-05,2018-03-12,upper class,SZ,Germany,2018.0
67,"2008 fassten die Rentner den Entschluss, eine Wohngemeinschaft im Alter zu gründen.","This sentence refers to socio-economic position as a social group, specifically ""capital owners, investors and shareholders"".",1,1,3.9070022e-05,2018-03-12,"capital owners, investors and shareholders",SZ,Germany,2018.0
67,"2008 fassten die Rentner den Entschluss, eine Wohngemeinschaft im Alter zu gründen.","This sentence refers to socio-economic position as a social group, specifically ""unskilled or unqualified"".",1,1,5.207558e-05,2018-03-12,unskilled or unqualified,SZ,Germany,2018.0
67,"2008 fassten die Rentner den Entschluss, eine Wohngemeinschaft im Alter zu gründen.","This sentence refers to socio-economic position as a social group, specifically ""skilled or qualified"".",1,1,3.7444526e-05,2018-03-12,skilled or qualified,SZ,Germany,2018.0
70,"Wir werden zunächst ein Krisenzentrum einrichte, wo sich Angehörige informieren können.""","This sentence refers to socio-economic position as a social group, specifically ""lower class"".",1,1,4.7108464e-05,2022-10-02,lower class,Bild,Germany,2022.0
70,"Wir werden zunächst ein Krisenzentrum einrichte, wo sich Angehörige informieren können.""","This sentence refers to socio-economic position as a social group, specifically ""middle class"".",1,1,3.9911803e-05,2022-10-02,middle class,Bild,Germany,2022.0
70,"Wir werden zunächst ein Krisenzentrum einrichte, wo sich Angehörige informieren können.""","This sentence refers to socio-economic position as a social group, specifically ""upper class"".",1,1,3.7735423e-05,2022-10-02,upper class,Bild,Germany,2022.0
70,"Wir werden zunächst ein Krisenzentrum einrichte, wo sich Angehörige informieren können.""","This sentence refers to socio-economic position as a social group, specifically ""capital owners, investors and shareholders"".",1,1,5.3877335e-05,2022-10-02,"capital owners, investors and shareholders",Bild,Germany,2022.0
70,"Wir werden zunächst ein Krisenzentrum einrichte, wo sich Angehörige informieren können.""","This sentence refers to socio-economic position as a social group, specifically ""unskilled or unqualified"".",1,1,6.267326e-05,2022-10-02,unskilled or unqualified,Bild,Germany,2022.0
70,"Wir werden zunächst ein Krisenzentrum einrichte, wo sich Angehörige informieren können.""","This sentence refers to socio-economic position as a social group, specifically ""skilled or qualified"".",1,1,4.39165e-05,2022-10-02,skilled or qualified,Bild,Germany,2022.0
95,Zum ersten Relegations-Spiel in Berlin (1:0) reisten 20 000 Hamburger mit.,"This sentence refers to socio-economic position as a social group, specifically ""lower class"".",1,1,4.7180034e-05,2022-10-04,lower class,Bild,Germany,2022.0
95,Zum ersten Relegations-Spiel in Berlin (1:0) reisten 20 000 Hamburger mit.,"This sentence refers to socio-economic position as a social group, specifically ""middle class"".",1,1,4.2996453e-05,2022-10-04,middle class,Bild,Germany,2022.0
95,Zum ersten Relegations-Spiel in Berlin (1:0) reisten 20 000 Hamburger mit.,"This sentence refers to socio-economic position as a social group, specifically ""upper class"".",1,1,3.825997e-05,2022-10-04,upper class,Bild,Germany,2022.0
95,Zum ersten Relegations-Spiel in Berlin (1:0) reisten 20 000 Hamburger mit.,"This sentence refers to socio-economic position as a social group, specifically ""capital owners, investors and shareholders"".",1,1,5.1187162e-05,2022-10-04,"capital owners, investors and shareholders",Bild,Germany,2022.0
95,Zum ersten Relegations-Spiel in Berlin (1:0) reisten 20 000 Hamburger mit.,"This sentence refers to socio-economic position as a social group, specifically ""unskilled or unqualified"".",1,1,4.678496e-05,2022-10-04,unskilled or unqualified,Bild,Germany,2022.0
95,Zum ersten Relegations-Spiel in Berlin (1:0) reisten 20 000 Hamburger mit.,"This sentence refers to socio-economic position as a social group, specifically ""skilled or qualified"".",1,1,3.7373065e-05,2022-10-04,skilled or qualified,Bild,Germany,2022.0
114,"Die Menschen sind davon überzeugt, dass dies auch auf ihre Kinder zutrifft.","This sentence refers to socio-economic position as a social group, specifically ""lower class"".",1,1,7.8056e-05,2008-01-14,lower class,Welt,Germany,2008.0
