sentence_id,premise,hypothesis,nli_label,pred_label,prob_entail,date,hypothesis_label,outlet,country,year
2,"Die schärfste Waffe gegen Verfassungsfeinde ist, Kinder vor jeder Form von Gewalt zu schützen, täglich, immer, überall, notfalls durch schärfere Gesetze.","This sentence refers to socio-economic position as a social group, specifically ""lower class"".",1,1,7.6040604e-05,2023-08-26,lower class,Spiegel,Germany,2023.0
2,"Die schärfste Waffe gegen Verfassungsfeinde ist, Kinder vor jeder Form von Gewalt zu schützen, täglich, immer, überall, notfalls durch schärfere Gesetze.","This sentence refers to socio-economic position as a social group, specifically ""middle class"".",1,1,7.3648975e-05,2023-08-26,middle class,Spiegel,Germany,2023.0
2,"Die schärfste Waffe gegen Verfassungsfeinde ist, Kinder vor jeder Form von Gewalt zu schützen, täglich, immer, überall, notfalls durch schärfere Gesetze.","This sentence refers to socio-economic position as a social group, specifically ""upper class"".",1,1,6.907552e-05,2023-08-26,upper class,Spiegel,Germany,2023.0
2,"Die schärfste Waffe gegen Verfassungsfeinde ist, Kinder vor jeder Form von Gewalt zu schützen, täglich, immer, überall, notfalls durch schärfere Gesetze.","This sentence refers to socio-economic position as a social group, specifically ""capital owners, investors and shareholders"".",1,1,6.994803e-05,2023-08-26,"capital owners, investors and shareholders",Spiegel,Germany,2023.0
2,"Die schärfste Waffe gegen Verfassungsfeinde ist, Kinder vor jeder Form von Gewalt zu schützen, täglich, immer, überall, notfalls durch schärfere Gesetze.","This sentence refers to socio-economic position as a social group, specifically ""unskilled or unqualified"".",1,1,6.9043774e-05,2023-08-26,unskilled or unqualified,Spiegel,Germany,2023.0
2,"Die schärfste Waffe gegen Verfassungsfeinde ist, Kinder vor jeder Form von Gewalt zu schützen, täglich, immer, überall, notfalls durch schärfere Gesetze.","This sentence refers to socio-economic position as a social group, specifically ""skilled or qualified"".",1,1,7.564051e-05,2023-08-26,skilled or qualified,Spiegel,Germany,2023.0
5,Ob die Abteilung deshalb kaum zwanzig Mitglieder in ihren Reihen zählt?,"This sentence refers to socio-economic position as a social group, specifically ""lower class"".",1,1,7.55303e-05,1995-07-07,lower class,Zeit,Germany,1995.0
5,Ob die Abteilung deshalb kaum zwanzig Mitglieder in ihren Reihen zählt?,"This sentence refers to socio-economic position as a social group, specifically ""middle class"".",1,1,7.2305615e-05,1995-07-07,middle class,Zeit,Germany,1995.0
5,Ob die Abteilung deshalb kaum zwanzig Mitglieder in ihren Reihen zählt?,"This sentence refers to socio-economic position as a social group, specifically ""upper class"".",1,1,7.024791e-05,1995-07-07,upper class,Zeit,Germany,1995.0
5,Ob die Abteilung deshalb kaum zwanzig Mitglieder in ihren Reihen zählt?,"This sentence refers to socio-economic position as a social group, specifically ""capital owners, investors and shareholders"".",1,1,6.673861e-05,1995-07-07,"capital owners, investors and shareholders",Zeit,Germany,1995.0
5,Ob die Abteilung deshalb kaum zwanzig Mitglieder in ihren Reihen zählt?,"This sentence refers to socio-economic position as a social group, specifically ""unskilled or unqualified"".",1,1,6.889572e-05,1995-07-07,unskilled or unqualified,Zeit,Germany,1995.0
5,Ob die Abteilung deshalb kaum zwanzig Mitglieder in ihren Reihen zählt?,"This sentence refers to socio-economic position as a social group, specifically ""skilled or qualified"".",1,1,6.789328e-05,1995-07-07,skilled or qualified,Zeit,Germany,1995.0
8,"Die Herausgeber haben darauf verzichtet, der chronologischen Folge der Klassiker Überlegungen zur epistemologischen Begründung solcher Klassizität, zu  Kontinuitäten oder Paradigmenwechseln der kunsthistorischen Forschung an die Seite zu stellen.","This sentence refers to socio-economic position as a social group, specifically ""lower class"".",1,1,6.8186746e-05,2021-10-15,lower class,FAZ,Germany,2021.0
8,"Die Herausgeber haben darauf verzichtet, der chronologischen Folge der Klassiker Überlegungen zur epistemologischen Begründung solcher Klassizität, zu  Kontinuitäten oder Paradigmenwechseln der kunsthistorischen Forschung an die Seite zu stellen.","This sentence refers to socio-economic position as a social group, specifically ""middle class"".",1,1,7.222224e-05,2021-10-15,middle class,FAZ,Germany,2021.0
8,"Die Herausgeber haben darauf verzichtet, der chronologischen Folge der Klassiker Überlegungen zur epistemologischen Begründung solcher Klassizität, zu  Kontinuitäten oder Paradigmenwechseln der kunsthistorischen Forschung an die Seite zu stellen.","This sentence refers to socio-economic position as a social group, specifically ""upper class"".",1,1,6.811598e-05,2021-10-15,upper class,FAZ,Germany,2021.0
8,"Die Herausgeber haben darauf verzichtet, der chronologischen Folge der Klassiker Überlegungen zur epistemologischen Begründung solcher Klassizität, zu  Kontinuitäten oder Paradigmenwechseln der kunsthistorischen Forschung an die Seite zu stellen.","This sentence refers to socio-economic position as a social group, specifically ""capital owners, investors and shareholders"".",1,1,6.928675e-05,2021-10-15,"capital owners, investors and shareholders",FAZ,Germany,2021.0
8,"Die Herausgeber haben darauf verzichtet, der chronologischen Folge der Klassiker Überlegungen zur epistemologischen Begründung solcher Klassizität, zu  Kontinuitäten oder Paradigmenwechseln der kunsthistorischen Forschung an die Seite zu stellen.","This sentence refers to socio-economic position as a social group, specifically ""unskilled or unqualified"".",1,1,7.3360614e-05,2021-10-15,unskilled or unqualified,FAZ,Germany,2021.0
8,"Die Herausgeber haben darauf verzichtet, der chronologischen Folge der Klassiker Überlegungen zur epistemologischen Begründung solcher Klassizität, zu  Kontinuitäten oder Paradigmenwechseln der kunsthistorischen Forschung an die Seite zu stellen.","This sentence refers to socio-economic position as a social group, specifically ""skilled or qualified"".",1,1,6.771825e-05,2021-10-15,skilled or qualified,FAZ,Germany,2021.0
17,"Bis jetzt habe es immer gereicht an Spenden und Engagement der Familien, sagt Rosinger.","This sentence refers to socio-economic position as a social group, specifically ""lower class"".",1,1,8.8155e-05,2015-03-31,lower class,SZ,Germany,2015.0
17,"Bis jetzt habe es immer gereicht an Spenden und Engagement der Familien, sagt Rosinger.","This sentence refers to socio-economic position as a social group, specifically ""middle class"".",1,1,6.9116955e-05,2015-03-31,middle class,SZ,Germany,2015.0
17,"Bis jetzt habe es immer gereicht an Spenden und Engagement der Familien, sagt Rosinger.","This sentence refers to socio-economic position as a social group, specifically ""upper class"".",1,1,6.855251e-05,2015-03-31,upper class,SZ,Germany,2015.0
17,"Bis jetzt habe es immer gereicht an Spenden und Engagement der Familien, sagt Rosinger.","This sentence refers to socio-economic position as a social group, specifically ""capital owners, investors and shareholders"".",1,1,0.0003634331,2015-03-31,"capital owners, investors and shareholders",SZ,Germany,2015.0
17,"Bis jetzt habe es immer gereicht an Spenden und Engagement der Familien, sagt Rosinger.","This sentence refers to socio-economic position as a social group, specifically ""unskilled or unqualified"".",1,1,8.202727e-05,2015-03-31,unskilled or unqualified,SZ,Germany,2015.0
17,"Bis jetzt habe es immer gereicht an Spenden und Engagement der Familien, sagt Rosinger.","This sentence refers to socio-economic position as a social group, specifically ""skilled or qualified"".",1,1,7.787809e-05,2015-03-31,skilled or qualified,SZ,Germany,2015.0
25,"Mit Obernosterers Landsfrau Elisabeth Baldauf, 25, bekommen auch die Neuhauser Damen eine starke neue Kraft an die Seite gestellt.","This sentence refers to socio-economic position as a social group, specifically ""lower class"".",1,1,6.936562e-05,2016-09-10,lower class,SZ,Germany,2016.0
25,"Mit Obernosterers Landsfrau Elisabeth Baldauf, 25, bekommen auch die Neuhauser Damen eine starke neue Kraft an die Seite gestellt.","This sentence refers to socio-economic position as a social group, specifically ""middle class"".",1,1,7.63695e-05,2016-09-10,middle class,SZ,Germany,2016.0
25,"Mit Obernosterers Landsfrau Elisabeth Baldauf, 25, bekommen auch die Neuhauser Damen eine starke neue Kraft an die Seite gestellt.","This sentence refers to socio-economic position as a social group, specifically ""upper class"".",1,1,7.084057e-05,2016-09-10,upper class,SZ,Germany,2016.0
25,"Mit Obernosterers Landsfrau Elisabeth Baldauf, 25, bekommen auch die Neuhauser Damen eine starke neue Kraft an die Seite gestellt.","This sentence refers to socio-economic position as a social group, specifically ""capital owners, investors and shareholders"".",1,1,7.274355e-05,2016-09-10,"capital owners, investors and shareholders",SZ,Germany,2016.0
25,"Mit Obernosterers Landsfrau Elisabeth Baldauf, 25, bekommen auch die Neuhauser Damen eine starke neue Kraft an die Seite gestellt.","This sentence refers to socio-economic position as a social group, specifically ""unskilled or unqualified"".",1,1,8.444112e-05,2016-09-10,unskilled or unqualified,SZ,Germany,2016.0
25,"Mit Obernosterers Landsfrau Elisabeth Baldauf, 25, bekommen auch die Neuhauser Damen eine starke neue Kraft an die Seite gestellt.","This sentence refers to socio-economic position as a social group, specifically ""skilled or qualified"".",1,1,7.6976794e-05,2016-09-10,skilled or qualified,SZ,Germany,2016.0
