sentence_id,premise,hypothesis,nli_label,pred_label,prob_entail,date,hypothesis_label,outlet,country,year
2,"Die schärfste Waffe gegen Verfassungsfeinde ist, Kinder vor jeder Form von Gewalt zu schützen, täglich, immer, überall, notfalls durch schärfere Gesetze.","This sentence refers to age and family status as a social group, specifically ""parents and families"".",1,1,5.9301725e-05,2023-08-26,parents and families,Spiegel,Germany,2023.0
2,"Die schärfste Waffe gegen Verfassungsfeinde ist, Kinder vor jeder Form von Gewalt zu schützen, täglich, immer, überall, notfalls durch schärfere Gesetze.","This sentence refers to age and family status as a social group, specifically ""minors, including children and pupils"".",0,0,0.9922569,2023-08-26,"minors, including children and pupils",Spiegel,Germany,2023.0
2,"Die schärfste Waffe gegen Verfassungsfeinde ist, Kinder vor jeder Form von Gewalt zu schützen, täglich, immer, überall, notfalls durch schärfere Gesetze.","This sentence refers to age and family status as a social group, specifically ""youth, including students and apprentices"".",1,1,5.1448293e-05,2023-08-26,"youth, including students and apprentices",Spiegel,Germany,2023.0
2,"Die schärfste Waffe gegen Verfassungsfeinde ist, Kinder vor jeder Form von Gewalt zu schützen, täglich, immer, überall, notfalls durch schärfere Gesetze.","This sentence refers to age and family status as a social group, specifically ""middle-aged and pre-retirement age groups"".",1,1,1.6042306e-05,2023-08-26,middle-aged and pre-retirement age groups,Spiegel,Germany,2023.0
2,"Die schärfste Waffe gegen Verfassungsfeinde ist, Kinder vor jeder Form von Gewalt zu schützen, täglich, immer, überall, notfalls durch schärfere Gesetze.","This sentence refers to age and family status as a social group, specifically ""elderly"".",1,1,1.7791408e-05,2023-08-26,elderly,Spiegel,Germany,2023.0
2,"Die schärfste Waffe gegen Verfassungsfeinde ist, Kinder vor jeder Form von Gewalt zu schützen, täglich, immer, überall, notfalls durch schärfere Gesetze.","This sentence refers to age and family status as a social group, specifically ""couples"".",1,1,1.3873207e-05,2023-08-26,couples,Spiegel,Germany,2023.0
2,"Die schärfste Waffe gegen Verfassungsfeinde ist, Kinder vor jeder Form von Gewalt zu schützen, täglich, immer, überall, notfalls durch schärfere Gesetze.","This sentence refers to age and family status as a social group, specifically ""singles"".",1,1,1.3806922e-05,2023-08-26,singles,Spiegel,Germany,2023.0
9,Auf 198 Seiten haben die mißtrauischen Partner das Risiko ihrer Kooperation einzugrenzen versucht.,"This sentence refers to age and family status as a social group, specifically ""parents and families"".",1,1,1.52267785e-05,1995-07-07,parents and families,Zeit,Germany,1995.0
9,Auf 198 Seiten haben die mißtrauischen Partner das Risiko ihrer Kooperation einzugrenzen versucht.,"This sentence refers to age and family status as a social group, specifically ""minors, including children and pupils"".",1,1,1.5246192e-05,1995-07-07,"minors, including children and pupils",Zeit,Germany,1995.0
9,Auf 198 Seiten haben die mißtrauischen Partner das Risiko ihrer Kooperation einzugrenzen versucht.,"This sentence refers to age and family status as a social group, specifically ""youth, including students and apprentices"".",1,1,1.6563836e-05,1995-07-07,"youth, including students and apprentices",Zeit,Germany,1995.0
9,Auf 198 Seiten haben die mißtrauischen Partner das Risiko ihrer Kooperation einzugrenzen versucht.,"This sentence refers to age and family status as a social group, specifically ""middle-aged and pre-retirement age groups"".",1,1,1.480837e-05,1995-07-07,middle-aged and pre-retirement age groups,Zeit,Germany,1995.0
9,Auf 198 Seiten haben die mißtrauischen Partner das Risiko ihrer Kooperation einzugrenzen versucht.,"This sentence refers to age and family status as a social group, specifically ""elderly"".",1,1,1.47785195e-05,1995-07-07,elderly,Zeit,Germany,1995.0
9,Auf 198 Seiten haben die mißtrauischen Partner das Risiko ihrer Kooperation einzugrenzen versucht.,"This sentence refers to age and family status as a social group, specifically ""couples"".",1,1,1.41335295e-05,1995-07-07,couples,Zeit,Germany,1995.0
9,Auf 198 Seiten haben die mißtrauischen Partner das Risiko ihrer Kooperation einzugrenzen versucht.,"This sentence refers to age and family status as a social group, specifically ""singles"".",1,1,1.404599e-05,1995-07-07,singles,Zeit,Germany,1995.0
22,"---Ausschussvorsitzender Winfried Bausback (56, CSU): ""Der Vorgang ist in den Akten völlig transparent.","This sentence refers to age and family status as a social group, specifically ""parents and families"".",1,1,1.779986e-05,2022-10-06,parents and families,Bild,Germany,2022.0
22,"---Ausschussvorsitzender Winfried Bausback (56, CSU): ""Der Vorgang ist in den Akten völlig transparent.","This sentence refers to age and family status as a social group, specifically ""minors, including children and pupils"".",1,1,1.6074238e-05,2022-10-06,"minors, including children and pupils",Bild,Germany,2022.0
22,"---Ausschussvorsitzender Winfried Bausback (56, CSU): ""Der Vorgang ist in den Akten völlig transparent.","This sentence refers to age and family status as a social group, specifically ""youth, including students and apprentices"".",1,1,1.819019e-05,2022-10-06,"youth, including students and apprentices",Bild,Germany,2022.0
22,"---Ausschussvorsitzender Winfried Bausback (56, CSU): ""Der Vorgang ist in den Akten völlig transparent.","This sentence refers to age and family status as a social group, specifically ""middle-aged and pre-retirement age groups"".",1,1,2.4023782e-05,2022-10-06,middle-aged and pre-retirement age groups,Bild,Germany,2022.0
22,"---Ausschussvorsitzender Winfried Bausback (56, CSU): ""Der Vorgang ist in den Akten völlig transparent.","This sentence refers to age and family status as a social group, specifically ""elderly"".",1,1,1.8660554e-05,2022-10-06,elderly,Bild,Germany,2022.0
22,"---Ausschussvorsitzender Winfried Bausback (56, CSU): ""Der Vorgang ist in den Akten völlig transparent.","This sentence refers to age and family status as a social group, specifically ""couples"".",1,1,1.3947175e-05,2022-10-06,couples,Bild,Germany,2022.0
22,"---Ausschussvorsitzender Winfried Bausback (56, CSU): ""Der Vorgang ist in den Akten völlig transparent.","This sentence refers to age and family status as a social group, specifically ""singles"".",1,1,1.4009669e-05,2022-10-06,singles,Bild,Germany,2022.0
32,"Da wenden sich die Angehörigen an Unternehmen, die in der Region verwurzelt sind.","This sentence refers to age and family status as a social group, specifically ""parents and families"".",0,0,0.97903043,2008-01-28,parents and families,Welt,Germany,2008.0
32,"Da wenden sich die Angehörigen an Unternehmen, die in der Region verwurzelt sind.","This sentence refers to age and family status as a social group, specifically ""minors, including children and pupils"".",1,1,2.2603612e-05,2008-01-28,"minors, including children and pupils",Welt,Germany,2008.0
32,"Da wenden sich die Angehörigen an Unternehmen, die in der Region verwurzelt sind.","This sentence refers to age and family status as a social group, specifically ""youth, including students and apprentices"".",1,1,1.9800238e-05,2008-01-28,"youth, including students and apprentices",Welt,Germany,2008.0
32,"Da wenden sich die Angehörigen an Unternehmen, die in der Region verwurzelt sind.","This sentence refers to age and family status as a social group, specifically ""middle-aged and pre-retirement age groups"".",1,1,1.7567761e-05,2008-01-28,middle-aged and pre-retirement age groups,Welt,Germany,2008.0
32,"Da wenden sich die Angehörigen an Unternehmen, die in der Region verwurzelt sind.","This sentence refers to age and family status as a social group, specifically ""elderly"".",1,1,2.3410175e-05,2008-01-28,elderly,Welt,Germany,2008.0
32,"Da wenden sich die Angehörigen an Unternehmen, die in der Region verwurzelt sind.","This sentence refers to age and family status as a social group, specifically ""couples"".",1,1,1.4502315e-05,2008-01-28,couples,Welt,Germany,2008.0
32,"Da wenden sich die Angehörigen an Unternehmen, die in der Region verwurzelt sind.","This sentence refers to age and family status as a social group, specifically ""singles"".",1,1,1.4205351e-05,2008-01-28,singles,Welt,Germany,2008.0
61,"Erfolgt auf Roberto Di Matteo, der vom Klub entlassen worden war, nachdem die Schalker in dieser Saison ihre Ziele verfehlt hatten.---  Breitenreiter soll auf Schalke einen Vertrag bis zum 30.","This sentence refers to age and family status as a social group, specifically ""parents and families"".",1,1,1.7893894e-05,2015-06-13,parents and families,SZ,Germany,2015.0
61,"Erfolgt auf Roberto Di Matteo, der vom Klub entlassen worden war, nachdem die Schalker in dieser Saison ihre Ziele verfehlt hatten.---  Breitenreiter soll auf Schalke einen Vertrag bis zum 30.","This sentence refers to age and family status as a social group, specifically ""minors, including children and pupils"".",1,1,1.5376057e-05,2015-06-13,"minors, including children and pupils",SZ,Germany,2015.0
61,"Erfolgt auf Roberto Di Matteo, der vom Klub entlassen worden war, nachdem die Schalker in dieser Saison ihre Ziele verfehlt hatten.---  Breitenreiter soll auf Schalke einen Vertrag bis zum 30.","This sentence refers to age and family status as a social group, specifically ""youth, including students and apprentices"".",1,1,2.191755e-05,2015-06-13,"youth, including students and apprentices",SZ,Germany,2015.0
61,"Erfolgt auf Roberto Di Matteo, der vom Klub entlassen worden war, nachdem die Schalker in dieser Saison ihre Ziele verfehlt hatten.---  Breitenreiter soll auf Schalke einen Vertrag bis zum 30.","This sentence refers to age and family status as a social group, specifically ""middle-aged and pre-retirement age groups"".",1,1,3.8857706e-05,2015-06-13,middle-aged and pre-retirement age groups,SZ,Germany,2015.0
61,"Erfolgt auf Roberto Di Matteo, der vom Klub entlassen worden war, nachdem die Schalker in dieser Saison ihre Ziele verfehlt hatten.---  Breitenreiter soll auf Schalke einen Vertrag bis zum 30.","This sentence refers to age and family status as a social group, specifically ""elderly"".",1,1,1.6700675e-05,2015-06-13,elderly,SZ,Germany,2015.0
61,"Erfolgt auf Roberto Di Matteo, der vom Klub entlassen worden war, nachdem die Schalker in dieser Saison ihre Ziele verfehlt hatten.---  Breitenreiter soll auf Schalke einen Vertrag bis zum 30.","This sentence refers to age and family status as a social group, specifically ""couples"".",1,1,1.4046513e-05,2015-06-13,couples,SZ,Germany,2015.0
61,"Erfolgt auf Roberto Di Matteo, der vom Klub entlassen worden war, nachdem die Schalker in dieser Saison ihre Ziele verfehlt hatten.---  Breitenreiter soll auf Schalke einen Vertrag bis zum 30.","This sentence refers to age and family status as a social group, specifically ""singles"".",1,1,1.4297525e-05,2015-06-13,singles,SZ,Germany,2015.0
65,"Um den aus einer Studenten-Plattform im Internet hervorgegangenen Betrieb am Laufen zu halten, nahm der Konzern Flöthers Bericht zufolge bei Banken und anderen Firmen eine ,,Vielzahl von Krediten' auf.","This sentence refers to age and family status as a social group, specifically ""parents and families"".",1,1,1.4244979e-05,2016-12-15,parents and families,SZ,Germany,2016.0
