sentence_id,premise,hypothesis,nli_label,pred_label,prob_entail,date,hypothesis_label,outlet,country,year
3,"Aber wehe den Museumsleuten, die im Reich Ludwigscher Weltkunst nicht Haltung bewahren.","This sentence refers to age and family status as a social group, specifically ""parents and families"".",1,1,2.011081e-05,1995-07-14,parents and families,Zeit,Germany,1995.0
3,"Aber wehe den Museumsleuten, die im Reich Ludwigscher Weltkunst nicht Haltung bewahren.","This sentence refers to age and family status as a social group, specifically ""minors, including children and pupils"".",1,1,1.9265746e-05,1995-07-14,"minors, including children and pupils",Zeit,Germany,1995.0
3,"Aber wehe den Museumsleuten, die im Reich Ludwigscher Weltkunst nicht Haltung bewahren.","This sentence refers to age and family status as a social group, specifically ""youth, including students and apprentices"".",1,1,2.0080937e-05,1995-07-14,"youth, including students and apprentices",Zeit,Germany,1995.0
3,"Aber wehe den Museumsleuten, die im Reich Ludwigscher Weltkunst nicht Haltung bewahren.","This sentence refers to age and family status as a social group, specifically ""middle-aged and pre-retirement age groups"".",1,1,2.3839608e-05,1995-07-14,middle-aged and pre-retirement age groups,Zeit,Germany,1995.0
3,"Aber wehe den Museumsleuten, die im Reich Ludwigscher Weltkunst nicht Haltung bewahren.","This sentence refers to age and family status as a social group, specifically ""elderly"".",1,1,1.8598816e-05,1995-07-14,elderly,Zeit,Germany,1995.0
3,"Aber wehe den Museumsleuten, die im Reich Ludwigscher Weltkunst nicht Haltung bewahren.","This sentence refers to age and family status as a social group, specifically ""couples"".",1,1,2.1883381e-05,1995-07-14,couples,Zeit,Germany,1995.0
3,"Aber wehe den Museumsleuten, die im Reich Ludwigscher Weltkunst nicht Haltung bewahren.","This sentence refers to age and family status as a social group, specifically ""singles"".",1,1,2.3978326e-05,1995-07-14,singles,Zeit,Germany,1995.0
5,Ob die Abteilung deshalb kaum zwanzig Mitglieder in ihren Reihen zählt?,"This sentence refers to age and family status as a social group, specifically ""parents and families"".",1,1,1.967531e-05,1995-07-07,parents and families,Zeit,Germany,1995.0
5,Ob die Abteilung deshalb kaum zwanzig Mitglieder in ihren Reihen zählt?,"This sentence refers to age and family status as a social group, specifically ""minors, including children and pupils"".",1,1,1.8903105e-05,1995-07-07,"minors, including children and pupils",Zeit,Germany,1995.0
5,Ob die Abteilung deshalb kaum zwanzig Mitglieder in ihren Reihen zählt?,"This sentence refers to age and family status as a social group, specifically ""youth, including students and apprentices"".",1,1,1.9643196e-05,1995-07-07,"youth, including students and apprentices",Zeit,Germany,1995.0
5,Ob die Abteilung deshalb kaum zwanzig Mitglieder in ihren Reihen zählt?,"This sentence refers to age and family status as a social group, specifically ""middle-aged and pre-retirement age groups"".",1,1,1.984211e-05,1995-07-07,middle-aged and pre-retirement age groups,Zeit,Germany,1995.0
5,Ob die Abteilung deshalb kaum zwanzig Mitglieder in ihren Reihen zählt?,"This sentence refers to age and family status as a social group, specifically ""elderly"".",1,1,1.9000669e-05,1995-07-07,elderly,Zeit,Germany,1995.0
5,Ob die Abteilung deshalb kaum zwanzig Mitglieder in ihren Reihen zählt?,"This sentence refers to age and family status as a social group, specifically ""couples"".",1,1,1.9751751e-05,1995-07-07,couples,Zeit,Germany,1995.0
5,Ob die Abteilung deshalb kaum zwanzig Mitglieder in ihren Reihen zählt?,"This sentence refers to age and family status as a social group, specifically ""singles"".",1,1,1.9882755e-05,1995-07-07,singles,Zeit,Germany,1995.0
7,"Sie präsentiert aber auch viele Antworten und führt den Besucher klug durch eine spannende Epoche, die nach dem Zweiten Weltkrieg den Kunstbegriff neu definieren und besetzen wollte und deren Ideen bis heute aktuell sind.","This sentence refers to age and family status as a social group, specifically ""parents and families"".",1,1,1.874211e-05,2016-11-10,parents and families,SZ,Germany,2016.0
7,"Sie präsentiert aber auch viele Antworten und führt den Besucher klug durch eine spannende Epoche, die nach dem Zweiten Weltkrieg den Kunstbegriff neu definieren und besetzen wollte und deren Ideen bis heute aktuell sind.","This sentence refers to age and family status as a social group, specifically ""minors, including children and pupils"".",1,1,1.8799268e-05,2016-11-10,"minors, including children and pupils",SZ,Germany,2016.0
7,"Sie präsentiert aber auch viele Antworten und führt den Besucher klug durch eine spannende Epoche, die nach dem Zweiten Weltkrieg den Kunstbegriff neu definieren und besetzen wollte und deren Ideen bis heute aktuell sind.","This sentence refers to age and family status as a social group, specifically ""youth, including students and apprentices"".",1,1,1.9313155e-05,2016-11-10,"youth, including students and apprentices",SZ,Germany,2016.0
7,"Sie präsentiert aber auch viele Antworten und führt den Besucher klug durch eine spannende Epoche, die nach dem Zweiten Weltkrieg den Kunstbegriff neu definieren und besetzen wollte und deren Ideen bis heute aktuell sind.","This sentence refers to age and family status as a social group, specifically ""middle-aged and pre-retirement age groups"".",1,1,2.0550646e-05,2016-11-10,middle-aged and pre-retirement age groups,SZ,Germany,2016.0
7,"Sie präsentiert aber auch viele Antworten und führt den Besucher klug durch eine spannende Epoche, die nach dem Zweiten Weltkrieg den Kunstbegriff neu definieren und besetzen wollte und deren Ideen bis heute aktuell sind.","This sentence refers to age and family status as a social group, specifically ""elderly"".",1,1,1.8354232e-05,2016-11-10,elderly,SZ,Germany,2016.0
7,"Sie präsentiert aber auch viele Antworten und führt den Besucher klug durch eine spannende Epoche, die nach dem Zweiten Weltkrieg den Kunstbegriff neu definieren und besetzen wollte und deren Ideen bis heute aktuell sind.","This sentence refers to age and family status as a social group, specifically ""couples"".",1,1,2.0456473e-05,2016-11-10,couples,SZ,Germany,2016.0
7,"Sie präsentiert aber auch viele Antworten und führt den Besucher klug durch eine spannende Epoche, die nach dem Zweiten Weltkrieg den Kunstbegriff neu definieren und besetzen wollte und deren Ideen bis heute aktuell sind.","This sentence refers to age and family status as a social group, specifically ""singles"".",1,1,2.0882406e-05,2016-11-10,singles,SZ,Germany,2016.0
14,"Ja, aber der Betreiber kann im Rahmen seines Hausrechts Einzelnen den Zugang verwehren.---Könnten sich Männer im Kriegsfall vor der Einberufung drücken, indem sie ihr Geschlecht kurzfristig ändern?","This sentence refers to age and family status as a social group, specifically ""parents and families"".",1,1,2.4725454e-05,2023-08-26,parents and families,Spiegel,Germany,2023.0
14,"Ja, aber der Betreiber kann im Rahmen seines Hausrechts Einzelnen den Zugang verwehren.---Könnten sich Männer im Kriegsfall vor der Einberufung drücken, indem sie ihr Geschlecht kurzfristig ändern?","This sentence refers to age and family status as a social group, specifically ""minors, including children and pupils"".",1,1,2.0215668e-05,2023-08-26,"minors, including children and pupils",Spiegel,Germany,2023.0
14,"Ja, aber der Betreiber kann im Rahmen seines Hausrechts Einzelnen den Zugang verwehren.---Könnten sich Männer im Kriegsfall vor der Einberufung drücken, indem sie ihr Geschlecht kurzfristig ändern?","This sentence refers to age and family status as a social group, specifically ""youth, including students and apprentices"".",1,1,1.9882793e-05,2023-08-26,"youth, including students and apprentices",Spiegel,Germany,2023.0
14,"Ja, aber der Betreiber kann im Rahmen seines Hausrechts Einzelnen den Zugang verwehren.---Könnten sich Männer im Kriegsfall vor der Einberufung drücken, indem sie ihr Geschlecht kurzfristig ändern?","This sentence refers to age and family status as a social group, specifically ""middle-aged and pre-retirement age groups"".",1,1,1.9036126e-05,2023-08-26,middle-aged and pre-retirement age groups,Spiegel,Germany,2023.0
14,"Ja, aber der Betreiber kann im Rahmen seines Hausrechts Einzelnen den Zugang verwehren.---Könnten sich Männer im Kriegsfall vor der Einberufung drücken, indem sie ihr Geschlecht kurzfristig ändern?","This sentence refers to age and family status as a social group, specifically ""elderly"".",1,1,2.027258e-05,2023-08-26,elderly,Spiegel,Germany,2023.0
14,"Ja, aber der Betreiber kann im Rahmen seines Hausrechts Einzelnen den Zugang verwehren.---Könnten sich Männer im Kriegsfall vor der Einberufung drücken, indem sie ihr Geschlecht kurzfristig ändern?","This sentence refers to age and family status as a social group, specifically ""couples"".",1,1,2.5053285e-05,2023-08-26,couples,Spiegel,Germany,2023.0
14,"Ja, aber der Betreiber kann im Rahmen seines Hausrechts Einzelnen den Zugang verwehren.---Könnten sich Männer im Kriegsfall vor der Einberufung drücken, indem sie ihr Geschlecht kurzfristig ändern?","This sentence refers to age and family status as a social group, specifically ""singles"".",1,1,2.120781e-05,2023-08-26,singles,Spiegel,Germany,2023.0
16,Der Auslastungsgrad der Industrie hingegen liegt bei gerade einmal fünfzehn Prozent.,"This sentence refers to age and family status as a social group, specifically ""parents and families"".",1,1,2.0081568e-05,1995-07-07,parents and families,Zeit,Germany,1995.0
16,Der Auslastungsgrad der Industrie hingegen liegt bei gerade einmal fünfzehn Prozent.,"This sentence refers to age and family status as a social group, specifically ""minors, including children and pupils"".",1,1,2.0316904e-05,1995-07-07,"minors, including children and pupils",Zeit,Germany,1995.0
16,Der Auslastungsgrad der Industrie hingegen liegt bei gerade einmal fünfzehn Prozent.,"This sentence refers to age and family status as a social group, specifically ""youth, including students and apprentices"".",1,1,2.036334e-05,1995-07-07,"youth, including students and apprentices",Zeit,Germany,1995.0
