sentence_id,premise,hypothesis,nli_label,pred_label,prob_entail,date,hypothesis_label,outlet,country,year
3,"Aber wehe den Museumsleuten, die im Reich Ludwigscher Weltkunst nicht Haltung bewahren.","This sentence refers to labor market position as a social group, specifically ""wage and salary earners"".",1,1,8.191847e-05,1995-07-14,wage and salary earners,Zeit,Germany,1995.0
3,"Aber wehe den Museumsleuten, die im Reich Ludwigscher Weltkunst nicht Haltung bewahren.","This sentence refers to labor market position as a social group, specifically ""civil servants"".",1,1,8.058036e-05,1995-07-14,civil servants,Zeit,Germany,1995.0
3,"Aber wehe den Museumsleuten, die im Reich Ludwigscher Weltkunst nicht Haltung bewahren.","This sentence refers to labor market position as a social group, specifically ""CEOs and corporate leaders"".",1,1,8.44396e-05,1995-07-14,CEOs and corporate leaders,Zeit,Germany,1995.0
3,"Aber wehe den Museumsleuten, die im Reich Ludwigscher Weltkunst nicht Haltung bewahren.","This sentence refers to labor market position as a social group, specifically ""employers"".",1,1,8.208486e-05,1995-07-14,employers,Zeit,Germany,1995.0
3,"Aber wehe den Museumsleuten, die im Reich Ludwigscher Weltkunst nicht Haltung bewahren.","This sentence refers to labor market position as a social group, specifically ""entrepreneurs"".",1,1,0.000107724765,1995-07-14,entrepreneurs,Zeit,Germany,1995.0
3,"Aber wehe den Museumsleuten, die im Reich Ludwigscher Weltkunst nicht Haltung bewahren.","This sentence refers to labor market position as a social group, specifically ""self-employed and freelancers"".",1,1,0.00010002279,1995-07-14,self-employed and freelancers,Zeit,Germany,1995.0
3,"Aber wehe den Museumsleuten, die im Reich Ludwigscher Weltkunst nicht Haltung bewahren.","This sentence refers to labor market position as a social group, specifically ""unemployed"".",1,1,8.12711e-05,1995-07-14,unemployed,Zeit,Germany,1995.0
3,"Aber wehe den Museumsleuten, die im Reich Ludwigscher Weltkunst nicht Haltung bewahren.","This sentence refers to labor market position as a social group, specifically ""retirees"".",1,1,8.516277e-05,1995-07-14,retirees,Zeit,Germany,1995.0
3,"Aber wehe den Museumsleuten, die im Reich Ludwigscher Weltkunst nicht Haltung bewahren.","This sentence refers to labor market position as a social group, specifically ""housewives and househusbands"".",1,1,8.224211e-05,1995-07-14,housewives and househusbands,Zeit,Germany,1995.0
22,"---Ausschussvorsitzender Winfried Bausback (56, CSU): ""Der Vorgang ist in den Akten völlig transparent.","This sentence refers to labor market position as a social group, specifically ""wage and salary earners"".",1,1,0.00010227215,2022-10-06,wage and salary earners,Bild,Germany,2022.0
22,"---Ausschussvorsitzender Winfried Bausback (56, CSU): ""Der Vorgang ist in den Akten völlig transparent.","This sentence refers to labor market position as a social group, specifically ""civil servants"".",1,1,9.064659e-05,2022-10-06,civil servants,Bild,Germany,2022.0
22,"---Ausschussvorsitzender Winfried Bausback (56, CSU): ""Der Vorgang ist in den Akten völlig transparent.","This sentence refers to labor market position as a social group, specifically ""CEOs and corporate leaders"".",1,1,9.943375e-05,2022-10-06,CEOs and corporate leaders,Bild,Germany,2022.0
22,"---Ausschussvorsitzender Winfried Bausback (56, CSU): ""Der Vorgang ist in den Akten völlig transparent.","This sentence refers to labor market position as a social group, specifically ""employers"".",1,1,9.3029914e-05,2022-10-06,employers,Bild,Germany,2022.0
