sentence_id,premise,hypothesis,nli_label,pred_label,prob_entail,date,hypothesis_label,outlet,country,year
7,"Sie präsentiert aber auch viele Antworten und führt den Besucher klug durch eine spannende Epoche, die nach dem Zweiten Weltkrieg den Kunstbegriff neu definieren und besetzen wollte und deren Ideen bis heute aktuell sind.","This sentence refers to labor market position as a social group, specifically ""wage and salary earners"".",1,1,0.017035589,2016-11-10,wage and salary earners,SZ,Germany,2016.0
7,"Sie präsentiert aber auch viele Antworten und führt den Besucher klug durch eine spannende Epoche, die nach dem Zweiten Weltkrieg den Kunstbegriff neu definieren und besetzen wollte und deren Ideen bis heute aktuell sind.","This sentence refers to labor market position as a social group, specifically ""civil servants"".",1,1,0.0117702745,2016-11-10,civil servants,SZ,Germany,2016.0
7,"Sie präsentiert aber auch viele Antworten und führt den Besucher klug durch eine spannende Epoche, die nach dem Zweiten Weltkrieg den Kunstbegriff neu definieren und besetzen wollte und deren Ideen bis heute aktuell sind.","This sentence refers to labor market position as a social group, specifically ""CEOs and corporate leaders"".",1,1,0.012217537,2016-11-10,CEOs and corporate leaders,SZ,Germany,2016.0
7,"Sie präsentiert aber auch viele Antworten und führt den Besucher klug durch eine spannende Epoche, die nach dem Zweiten Weltkrieg den Kunstbegriff neu definieren und besetzen wollte und deren Ideen bis heute aktuell sind.","This sentence refers to labor market position as a social group, specifically ""employers"".",1,1,0.012137218,2016-11-10,employers,SZ,Germany,2016.0
7,"Sie präsentiert aber auch viele Antworten und führt den Besucher klug durch eine spannende Epoche, die nach dem Zweiten Weltkrieg den Kunstbegriff neu definieren und besetzen wollte und deren Ideen bis heute aktuell sind.","This sentence refers to labor market position as a social group, specifically ""entrepreneurs"".",1,1,0.014572372,2016-11-10,entrepreneurs,SZ,Germany,2016.0
7,"Sie präsentiert aber auch viele Antworten und führt den Besucher klug durch eine spannende Epoche, die nach dem Zweiten Weltkrieg den Kunstbegriff neu definieren und besetzen wollte und deren Ideen bis heute aktuell sind.","This sentence refers to labor market position as a social group, specifically ""self-employed and freelancers"".",1,1,0.011346614,2016-11-10,self-employed and freelancers,SZ,Germany,2016.0
7,"Sie präsentiert aber auch viele Antworten und führt den Besucher klug durch eine spannende Epoche, die nach dem Zweiten Weltkrieg den Kunstbegriff neu definieren und besetzen wollte und deren Ideen bis heute aktuell sind.","This sentence refers to labor market position as a social group, specifically ""unemployed"".",1,1,0.011163357,2016-11-10,unemployed,SZ,Germany,2016.0
7,"Sie präsentiert aber auch viele Antworten und führt den Besucher klug durch eine spannende Epoche, die nach dem Zweiten Weltkrieg den Kunstbegriff neu definieren und besetzen wollte und deren Ideen bis heute aktuell sind.","This sentence refers to labor market position as a social group, specifically ""retirees"".",1,1,0.01107171,2016-11-10,retirees,SZ,Germany,2016.0
7,"Sie präsentiert aber auch viele Antworten und führt den Besucher klug durch eine spannende Epoche, die nach dem Zweiten Weltkrieg den Kunstbegriff neu definieren und besetzen wollte und deren Ideen bis heute aktuell sind.","This sentence refers to labor market position as a social group, specifically ""housewives and househusbands"".",1,1,0.011427961,2016-11-10,housewives and househusbands,SZ,Germany,2016.0
12,"Und weil das Geschäft so lukrativ schien, wurden die Risiken gebündelt um den ganzen Erdball verkauft, so dass selbst die Banken am Ende den Überblick verloren.---Beides, der Ratenkredit damals und die Kreditderivate heute, haben dazu geführt, dass das Bankensystem in seiner Struktur schwer angeschlagen ist.","This sentence refers to labor market position as a social group, specifically ""wage and salary earners"".",1,1,0.024895463,2008-01-26,wage and salary earners,Welt,Germany,2008.0
12,"Und weil das Geschäft so lukrativ schien, wurden die Risiken gebündelt um den ganzen Erdball verkauft, so dass selbst die Banken am Ende den Überblick verloren.---Beides, der Ratenkredit damals und die Kreditderivate heute, haben dazu geführt, dass das Bankensystem in seiner Struktur schwer angeschlagen ist.","This sentence refers to labor market position as a social group, specifically ""civil servants"".",1,1,0.011381209,2008-01-26,civil servants,Welt,Germany,2008.0
12,"Und weil das Geschäft so lukrativ schien, wurden die Risiken gebündelt um den ganzen Erdball verkauft, so dass selbst die Banken am Ende den Überblick verloren.---Beides, der Ratenkredit damals und die Kreditderivate heute, haben dazu geführt, dass das Bankensystem in seiner Struktur schwer angeschlagen ist.","This sentence refers to labor market position as a social group, specifically ""CEOs and corporate leaders"".",1,1,0.012778514,2008-01-26,CEOs and corporate leaders,Welt,Germany,2008.0
