sentence_id,premise,hypothesis,nli_label,pred_label,prob_entail,date,hypothesis_label,outlet,country,year
3,"Aber wehe den Museumsleuten, die im Reich Ludwigscher Weltkunst nicht Haltung bewahren.","This sentence refers to identities and minority/majority status as a social group, specifically ""men"".",1,1,2.0153531e-05,1995-07-14,men,Zeit,Germany,1995.0
3,"Aber wehe den Museumsleuten, die im Reich Ludwigscher Weltkunst nicht Haltung bewahren.","This sentence refers to identities and minority/majority status as a social group, specifically ""women"".",1,1,2.8407521e-05,1995-07-14,women,Zeit,Germany,1995.0
3,"Aber wehe den Museumsleuten, die im Reich Ludwigscher Weltkunst nicht Haltung bewahren.","This sentence refers to identities and minority/majority status as a social group, specifically ""cisgender and heterosexuals"".",1,1,1.8923452e-05,1995-07-14,cisgender and heterosexuals,Zeit,Germany,1995.0
3,"Aber wehe den Museumsleuten, die im Reich Ludwigscher Weltkunst nicht Haltung bewahren.","This sentence refers to identities and minority/majority status as a social group, specifically ""LGBTQIA+"".",1,1,1.8873909e-05,1995-07-14,LGBTQIA+,Zeit,Germany,1995.0
3,"Aber wehe den Museumsleuten, die im Reich Ludwigscher Weltkunst nicht Haltung bewahren.","This sentence refers to identities and minority/majority status as a social group, specifically ""disabled people"".",1,1,1.8843388e-05,1995-07-14,disabled people,Zeit,Germany,1995.0
3,"Aber wehe den Museumsleuten, die im Reich Ludwigscher Weltkunst nicht Haltung bewahren.","This sentence refers to identities and minority/majority status as a social group, specifically ""people with an immigration background, including immigrants"".",1,1,2.062004e-05,1995-07-14,"people with an immigration background, including immigrants",Zeit,Germany,1995.0
3,"Aber wehe den Museumsleuten, die im Reich Ludwigscher Weltkunst nicht Haltung bewahren.","This sentence refers to identities and minority/majority status as a social group, specifically ""Ethnic and racial minorities"".",1,1,1.893609e-05,1995-07-14,Ethnic and racial minorities,Zeit,Germany,1995.0
3,"Aber wehe den Museumsleuten, die im Reich Ludwigscher Weltkunst nicht Haltung bewahren.","This sentence refers to identities and minority/majority status as a social group, specifically ""Christians"".",1,1,1.8988712e-05,1995-07-14,Christians,Zeit,Germany,1995.0
3,"Aber wehe den Museumsleuten, die im Reich Ludwigscher Weltkunst nicht Haltung bewahren.","This sentence refers to identities and minority/majority status as a social group, specifically ""Jews"".",1,1,1.8994653e-05,1995-07-14,Jews,Zeit,Germany,1995.0
3,"Aber wehe den Museumsleuten, die im Reich Ludwigscher Weltkunst nicht Haltung bewahren.","This sentence refers to identities and minority/majority status as a social group, specifically ""Muslims"".",1,1,1.8717941e-05,1995-07-14,Muslims,Zeit,Germany,1995.0
3,"Aber wehe den Museumsleuten, die im Reich Ludwigscher Weltkunst nicht Haltung bewahren.","This sentence refers to identities and minority/majority status as a social group, specifically ""multiple (or other) religious or minority groups"".",1,1,1.9529572e-05,1995-07-14,multiple (or other) religious or minority groups,Zeit,Germany,1995.0
4,"Der Chef vom Institut für Transfusionsmedizin in Suhl, Wolfgang Wehner, spricht von einer katastrophalen Situation: Viele Menschen könnten wegen der Pandemie erst jetzt operiert werden.","This sentence refers to identities and minority/majority status as a social group, specifically ""men"".",1,1,4.7679823e-05,2022-09-28,men,Bild,Germany,2022.0
4,"Der Chef vom Institut für Transfusionsmedizin in Suhl, Wolfgang Wehner, spricht von einer katastrophalen Situation: Viele Menschen könnten wegen der Pandemie erst jetzt operiert werden.","This sentence refers to identities and minority/majority status as a social group, specifically ""women"".",1,1,0.00020897394,2022-09-28,women,Bild,Germany,2022.0
4,"Der Chef vom Institut für Transfusionsmedizin in Suhl, Wolfgang Wehner, spricht von einer katastrophalen Situation: Viele Menschen könnten wegen der Pandemie erst jetzt operiert werden.","This sentence refers to identities and minority/majority status as a social group, specifically ""cisgender and heterosexuals"".",1,1,1.936193e-05,2022-09-28,cisgender and heterosexuals,Bild,Germany,2022.0
4,"Der Chef vom Institut für Transfusionsmedizin in Suhl, Wolfgang Wehner, spricht von einer katastrophalen Situation: Viele Menschen könnten wegen der Pandemie erst jetzt operiert werden.","This sentence refers to identities and minority/majority status as a social group, specifically ""LGBTQIA+"".",1,1,2.5725974e-05,2022-09-28,LGBTQIA+,Bild,Germany,2022.0
4,"Der Chef vom Institut für Transfusionsmedizin in Suhl, Wolfgang Wehner, spricht von einer katastrophalen Situation: Viele Menschen könnten wegen der Pandemie erst jetzt operiert werden.","This sentence refers to identities and minority/majority status as a social group, specifically ""disabled people"".",1,1,4.988935e-05,2022-09-28,disabled people,Bild,Germany,2022.0
4,"Der Chef vom Institut für Transfusionsmedizin in Suhl, Wolfgang Wehner, spricht von einer katastrophalen Situation: Viele Menschen könnten wegen der Pandemie erst jetzt operiert werden.","This sentence refers to identities and minority/majority status as a social group, specifically ""people with an immigration background, including immigrants"".",1,1,7.185053e-05,2022-09-28,"people with an immigration background, including immigrants",Bild,Germany,2022.0
