sentence_id,premise,hypothesis,nli_label,pred_label,prob_entail,date,hypothesis_label,outlet,country,year
2,"Die schärfste Waffe gegen Verfassungsfeinde ist, Kinder vor jeder Form von Gewalt zu schützen, täglich, immer, überall, notfalls durch schärfere Gesetze.","This sentence refers to social roles and behavior as a social group, specifically ""consumers and clients"".",1,1,3.856239e-05,2023-08-26,consumers and clients,Spiegel,Germany,2023.0
2,"Die schärfste Waffe gegen Verfassungsfeinde ist, Kinder vor jeder Form von Gewalt zu schützen, täglich, immer, überall, notfalls durch schärfere Gesetze.","This sentence refers to social roles and behavior as a social group, specifically ""car drivers"".",1,1,4.1124338e-05,2023-08-26,car drivers,Spiegel,Germany,2023.0
2,"Die schärfste Waffe gegen Verfassungsfeinde ist, Kinder vor jeder Form von Gewalt zu schützen, täglich, immer, überall, notfalls durch schärfere Gesetze.","This sentence refers to social roles and behavior as a social group, specifically ""patients"".",1,1,3.525141e-05,2023-08-26,patients,Spiegel,Germany,2023.0
26,"Unter den 16- bis 24-Jährigen dagegen waren es im Juni 21,3 Prozent.","This sentence refers to social roles and behavior as a social group, specifically ""consumers and clients"".",1,1,3.565516e-05,2023-08-19,consumers and clients,Spiegel,Germany,2023.0
26,"Unter den 16- bis 24-Jährigen dagegen waren es im Juni 21,3 Prozent.","This sentence refers to social roles and behavior as a social group, specifically ""car drivers"".",1,1,3.4075572e-05,2023-08-19,car drivers,Spiegel,Germany,2023.0
26,"Unter den 16- bis 24-Jährigen dagegen waren es im Juni 21,3 Prozent.","This sentence refers to social roles and behavior as a social group, specifically ""patients"".",1,1,3.432805e-05,2023-08-19,patients,Spiegel,Germany,2023.0
48,Aber ist der freischaffende Software-Entwickler das Modell der künftigen Arbeitsgesellschaft?,"This sentence refers to social roles and behavior as a social group, specifically ""consumers and clients"".",1,1,3.4649285e-05,1995-07-07,consumers and clients,Zeit,Germany,1995.0
48,Aber ist der freischaffende Software-Entwickler das Modell der künftigen Arbeitsgesellschaft?,"This sentence refers to social roles and behavior as a social group, specifically ""car drivers"".",1,1,3.8380233e-05,1995-07-07,car drivers,Zeit,Germany,1995.0
48,Aber ist der freischaffende Software-Entwickler das Modell der künftigen Arbeitsgesellschaft?,"This sentence refers to social roles and behavior as a social group, specifically ""patients"".",1,1,3.9339775e-05,1995-07-07,patients,Zeit,Germany,1995.0
58,"Doch alsbald wurden sie von der SED zurückgepfiffen und auf einen national gefärbten Historismus eingeschworen, welcher der gerade überwundenen Naziarchitektur so ähnlich war wie dem ""Zuckerbäckerstil"" der Stalinisten in Moskau.","This sentence refers to social roles and behavior as a social group, specifically ""consumers and clients"".",1,1,3.8389935e-05,1995-07-14,consumers and clients,Zeit,Germany,1995.0
58,"Doch alsbald wurden sie von der SED zurückgepfiffen und auf einen national gefärbten Historismus eingeschworen, welcher der gerade überwundenen Naziarchitektur so ähnlich war wie dem ""Zuckerbäckerstil"" der Stalinisten in Moskau.","This sentence refers to social roles and behavior as a social group, specifically ""car drivers"".",1,1,3.7421785e-05,1995-07-14,car drivers,Zeit,Germany,1995.0
58,"Doch alsbald wurden sie von der SED zurückgepfiffen und auf einen national gefärbten Historismus eingeschworen, welcher der gerade überwundenen Naziarchitektur so ähnlich war wie dem ""Zuckerbäckerstil"" der Stalinisten in Moskau.","This sentence refers to social roles and behavior as a social group, specifically ""patients"".",1,1,3.8405386e-05,1995-07-14,patients,Zeit,Germany,1995.0
59,"Rheinmetall machte zuletzt einen Umsatz von etwa 4,7 Milliarden Euro mit rund 20 000 Mitarbeitern.","This sentence refers to social roles and behavior as a social group, specifically ""consumers and clients"".",1,1,4.0005318e-05,2015-12-07,consumers and clients,SZ,Germany,2015.0
59,"Rheinmetall machte zuletzt einen Umsatz von etwa 4,7 Milliarden Euro mit rund 20 000 Mitarbeitern.","This sentence refers to social roles and behavior as a social group, specifically ""car drivers"".",1,1,3.4253757e-05,2015-12-07,car drivers,SZ,Germany,2015.0
