sentence_id,premise,hypothesis,nli_label,pred_label,prob_entail,date,hypothesis_label,outlet,country,year
2,"Die schärfste Waffe gegen Verfassungsfeinde ist, Kinder vor jeder Form von Gewalt zu schützen, täglich, immer, überall, notfalls durch schärfere Gesetze.","This sentence refers to social deviance as a social group, specifically ""extremists"".",1,1,0.00013830526,2023-08-26,extremists,Spiegel,Germany,2023.0
2,"Die schärfste Waffe gegen Verfassungsfeinde ist, Kinder vor jeder Form von Gewalt zu schützen, täglich, immer, überall, notfalls durch schärfere Gesetze.","This sentence refers to social deviance as a social group, specifically ""terrorists, rebels, revolutionaries and/or movements of armed resistance"".",1,1,0.32749745,2023-08-26,"terrorists, rebels, revolutionaries and/or movements of armed resistance",Spiegel,Germany,2023.0
2,"Die schärfste Waffe gegen Verfassungsfeinde ist, Kinder vor jeder Form von Gewalt zu schützen, täglich, immer, überall, notfalls durch schärfere Gesetze.","This sentence refers to social deviance as a social group, specifically ""offenders, criminals, prisoners and/or accused people"".",1,1,0.0031282473,2023-08-26,"offenders, criminals, prisoners and/or accused people",Spiegel,Germany,2023.0
2,"Die schärfste Waffe gegen Verfassungsfeinde ist, Kinder vor jeder Form von Gewalt zu schützen, täglich, immer, überall, notfalls durch schärfere Gesetze.","This sentence refers to social deviance as a social group, specifically ""drug addicts"".",1,1,9.4024865e-05,2023-08-26,drug addicts,Spiegel,Germany,2023.0
8,"Die Herausgeber haben darauf verzichtet, der chronologischen Folge der Klassiker Überlegungen zur epistemologischen Begründung solcher Klassizität, zu  Kontinuitäten oder Paradigmenwechseln der kunsthistorischen Forschung an die Seite zu stellen.","This sentence refers to social deviance as a social group, specifically ""extremists"".",1,1,0.00012634428,2021-10-15,extremists,FAZ,Germany,2021.0
8,"Die Herausgeber haben darauf verzichtet, der chronologischen Folge der Klassiker Überlegungen zur epistemologischen Begründung solcher Klassizität, zu  Kontinuitäten oder Paradigmenwechseln der kunsthistorischen Forschung an die Seite zu stellen.","This sentence refers to social deviance as a social group, specifically ""terrorists, rebels, revolutionaries and/or movements of armed resistance"".",1,1,0.00010486127,2021-10-15,"terrorists, rebels, revolutionaries and/or movements of armed resistance",FAZ,Germany,2021.0
8,"Die Herausgeber haben darauf verzichtet, der chronologischen Folge der Klassiker Überlegungen zur epistemologischen Begründung solcher Klassizität, zu  Kontinuitäten oder Paradigmenwechseln der kunsthistorischen Forschung an die Seite zu stellen.","This sentence refers to social deviance as a social group, specifically ""offenders, criminals, prisoners and/or accused people"".",1,1,0.0001364971,2021-10-15,"offenders, criminals, prisoners and/or accused people",FAZ,Germany,2021.0
8,"Die Herausgeber haben darauf verzichtet, der chronologischen Folge der Klassiker Überlegungen zur epistemologischen Begründung solcher Klassizität, zu  Kontinuitäten oder Paradigmenwechseln der kunsthistorischen Forschung an die Seite zu stellen.","This sentence refers to social deviance as a social group, specifically ""drug addicts"".",1,1,9.5082214e-05,2021-10-15,drug addicts,FAZ,Germany,2021.0
17,"Bis jetzt habe es immer gereicht an Spenden und Engagement der Familien, sagt Rosinger.","This sentence refers to social deviance as a social group, specifically ""extremists"".",1,1,9.4063784e-05,2015-03-31,extremists,SZ,Germany,2015.0
17,"Bis jetzt habe es immer gereicht an Spenden und Engagement der Familien, sagt Rosinger.","This sentence refers to social deviance as a social group, specifically ""terrorists, rebels, revolutionaries and/or movements of armed resistance"".",1,1,9.335106e-05,2015-03-31,"terrorists, rebels, revolutionaries and/or movements of armed resistance",SZ,Germany,2015.0
17,"Bis jetzt habe es immer gereicht an Spenden und Engagement der Familien, sagt Rosinger.","This sentence refers to social deviance as a social group, specifically ""offenders, criminals, prisoners and/or accused people"".",1,1,0.00033230003,2015-03-31,"offenders, criminals, prisoners and/or accused people",SZ,Germany,2015.0
17,"Bis jetzt habe es immer gereicht an Spenden und Engagement der Familien, sagt Rosinger.","This sentence refers to social deviance as a social group, specifically ""drug addicts"".",1,1,9.3271345e-05,2015-03-31,drug addicts,SZ,Germany,2015.0
18,Trotz noch vorhandener technischer Probleme wollen die ungleichen Partner schon 1996 mit Profigeräten für Kinos oder Werbetreibende auf den Markt.,"This sentence refers to social deviance as a social group, specifically ""extremists"".",1,1,9.3672716e-05,1995-07-07,extremists,Zeit,Germany,1995.0
18,Trotz noch vorhandener technischer Probleme wollen die ungleichen Partner schon 1996 mit Profigeräten für Kinos oder Werbetreibende auf den Markt.,"This sentence refers to social deviance as a social group, specifically ""terrorists, rebels, revolutionaries and/or movements of armed resistance"".",1,1,9.301279e-05,1995-07-07,"terrorists, rebels, revolutionaries and/or movements of armed resistance",Zeit,Germany,1995.0
18,Trotz noch vorhandener technischer Probleme wollen die ungleichen Partner schon 1996 mit Profigeräten für Kinos oder Werbetreibende auf den Markt.,"This sentence refers to social deviance as a social group, specifically ""offenders, criminals, prisoners and/or accused people"".",1,1,0.00010067732,1995-07-07,"offenders, criminals, prisoners and/or accused people",Zeit,Germany,1995.0
18,Trotz noch vorhandener technischer Probleme wollen die ungleichen Partner schon 1996 mit Profigeräten für Kinos oder Werbetreibende auf den Markt.,"This sentence refers to social deviance as a social group, specifically ""drug addicts"".",1,1,9.5264266e-05,1995-07-07,drug addicts,Zeit,Germany,1995.0
28,"Man entschuldigte sich anschließend bei allen trans Personen »für diese Diskriminierung und die Verletzung solidarischer feministischer Praxis«.---Was ist mit der Utopie passiert?---Das Hamam will sich schrittweise öffnen, weg von einem Bereich nur für cis Frauen, hin zu einem Ort auch für trans und nicht-binäre Personen.","This sentence refers to social deviance as a social group, specifically ""extremists"".",1,1,0.0014311309,2023-08-26,extremists,Spiegel,Germany,2023.0
28,"Man entschuldigte sich anschließend bei allen trans Personen »für diese Diskriminierung und die Verletzung solidarischer feministischer Praxis«.---Was ist mit der Utopie passiert?---Das Hamam will sich schrittweise öffnen, weg von einem Bereich nur für cis Frauen, hin zu einem Ort auch für trans und nicht-binäre Personen.","This sentence refers to social deviance as a social group, specifically ""terrorists, rebels, revolutionaries and/or movements of armed resistance"".",1,1,0.0002781322,2023-08-26,"terrorists, rebels, revolutionaries and/or movements of armed resistance",Spiegel,Germany,2023.0
28,"Man entschuldigte sich anschließend bei allen trans Personen »für diese Diskriminierung und die Verletzung solidarischer feministischer Praxis«.---Was ist mit der Utopie passiert?---Das Hamam will sich schrittweise öffnen, weg von einem Bereich nur für cis Frauen, hin zu einem Ort auch für trans und nicht-binäre Personen.","This sentence refers to social deviance as a social group, specifically ""offenders, criminals, prisoners and/or accused people"".",1,1,0.0114279175,2023-08-26,"offenders, criminals, prisoners and/or accused people",Spiegel,Germany,2023.0
28,"Man entschuldigte sich anschließend bei allen trans Personen »für diese Diskriminierung und die Verletzung solidarischer feministischer Praxis«.---Was ist mit der Utopie passiert?---Das Hamam will sich schrittweise öffnen, weg von einem Bereich nur für cis Frauen, hin zu einem Ort auch für trans und nicht-binäre Personen.","This sentence refers to social deviance as a social group, specifically ""drug addicts"".",1,1,0.0003871274,2023-08-26,drug addicts,Spiegel,Germany,2023.0
32,"Da wenden sich die Angehörigen an Unternehmen, die in der Region verwurzelt sind.","This sentence refers to social deviance as a social group, specifically ""extremists"".",1,1,0.000107122236,2008-01-28,extremists,Welt,Germany,2008.0
32,"Da wenden sich die Angehörigen an Unternehmen, die in der Region verwurzelt sind.","This sentence refers to social deviance as a social group, specifically ""terrorists, rebels, revolutionaries and/or movements of armed resistance"".",1,1,9.4661904e-05,2008-01-28,"terrorists, rebels, revolutionaries and/or movements of armed resistance",Welt,Germany,2008.0
32,"Da wenden sich die Angehörigen an Unternehmen, die in der Region verwurzelt sind.","This sentence refers to social deviance as a social group, specifically ""offenders, criminals, prisoners and/or accused people"".",1,1,0.0005334078,2008-01-28,"offenders, criminals, prisoners and/or accused people",Welt,Germany,2008.0
32,"Da wenden sich die Angehörigen an Unternehmen, die in der Region verwurzelt sind.","This sentence refers to social deviance as a social group, specifically ""drug addicts"".",1,1,9.361842e-05,2008-01-28,drug addicts,Welt,Germany,2008.0
34,"---Friedliebenste Antithese---""Für mich ist die Frage offen, wie stark Putin unter Druck steht"", widerspricht die Linke-Fraktionschefin.","This sentence refers to social deviance as a social group, specifically ""extremists"".",1,1,0.00017153083,2022-10-06,extremists,Bild,Germany,2022.0
34,"---Friedliebenste Antithese---""Für mich ist die Frage offen, wie stark Putin unter Druck steht"", widerspricht die Linke-Fraktionschefin.","This sentence refers to social deviance as a social group, specifically ""terrorists, rebels, revolutionaries and/or movements of armed resistance"".",1,1,0.00014069905,2022-10-06,"terrorists, rebels, revolutionaries and/or movements of armed resistance",Bild,Germany,2022.0
34,"---Friedliebenste Antithese---""Für mich ist die Frage offen, wie stark Putin unter Druck steht"", widerspricht die Linke-Fraktionschefin.","This sentence refers to social deviance as a social group, specifically ""offenders, criminals, prisoners and/or accused people"".",1,1,0.0006199798,2022-10-06,"offenders, criminals, prisoners and/or accused people",Bild,Germany,2022.0
34,"---Friedliebenste Antithese---""Für mich ist die Frage offen, wie stark Putin unter Druck steht"", widerspricht die Linke-Fraktionschefin.","This sentence refers to social deviance as a social group, specifically ""drug addicts"".",1,1,9.234377e-05,2022-10-06,drug addicts,Bild,Germany,2022.0
36,"Ehe klar sei, wohin die Reise gehe, seien defensive Investoren gut beraten, sich von konjunkturabhängigen Werten wie etwa Maschinenbauern fernzuhalten.","This sentence refers to social deviance as a social group, specifically ""extremists"".",1,1,9.827637e-05,2008-01-05,extremists,Welt,Germany,2008.0
36,"Ehe klar sei, wohin die Reise gehe, seien defensive Investoren gut beraten, sich von konjunkturabhängigen Werten wie etwa Maschinenbauern fernzuhalten.","This sentence refers to social deviance as a social group, specifically ""terrorists, rebels, revolutionaries and/or movements of armed resistance"".",1,1,9.224696e-05,2008-01-05,"terrorists, rebels, revolutionaries and/or movements of armed resistance",Welt,Germany,2008.0
36,"Ehe klar sei, wohin die Reise gehe, seien defensive Investoren gut beraten, sich von konjunkturabhängigen Werten wie etwa Maschinenbauern fernzuhalten.","This sentence refers to social deviance as a social group, specifically ""offenders, criminals, prisoners and/or accused people"".",1,1,0.00015092648,2008-01-05,"offenders, criminals, prisoners and/or accused people",Welt,Germany,2008.0
36,"Ehe klar sei, wohin die Reise gehe, seien defensive Investoren gut beraten, sich von konjunkturabhängigen Werten wie etwa Maschinenbauern fernzuhalten.","This sentence refers to social deviance as a social group, specifically ""drug addicts"".",1,1,0.006585409,2008-01-05,drug addicts,Welt,Germany,2008.0
51,In Sachen Rationalisierung bei Ärzten und Krankenhäusern bietet das Gutachten keine neuen Rezepte.,"This sentence refers to social deviance as a social group, specifically ""extremists"".",1,1,9.336816e-05,1995-07-07,extremists,Zeit,Germany,1995.0
51,In Sachen Rationalisierung bei Ärzten und Krankenhäusern bietet das Gutachten keine neuen Rezepte.,"This sentence refers to social deviance as a social group, specifically ""terrorists, rebels, revolutionaries and/or movements of armed resistance"".",1,1,9.416609e-05,1995-07-07,"terrorists, rebels, revolutionaries and/or movements of armed resistance",Zeit,Germany,1995.0
51,In Sachen Rationalisierung bei Ärzten und Krankenhäusern bietet das Gutachten keine neuen Rezepte.,"This sentence refers to social deviance as a social group, specifically ""offenders, criminals, prisoners and/or accused people"".",1,1,0.00010375958,1995-07-07,"offenders, criminals, prisoners and/or accused people",Zeit,Germany,1995.0
51,In Sachen Rationalisierung bei Ärzten und Krankenhäusern bietet das Gutachten keine neuen Rezepte.,"This sentence refers to social deviance as a social group, specifically ""drug addicts"".",1,1,9.435954e-05,1995-07-07,drug addicts,Zeit,Germany,1995.0
57,Ihr bestes Ergebnis daheim holen auch die Gautingerin Britta Hundesrügge und Ute Eiling-Hütig (CSU) aus Feldafing.,"This sentence refers to social deviance as a social group, specifically ""extremists"".",1,1,0.00010241288,2018-10-16,extremists,SZ,Germany,2018.0
57,Ihr bestes Ergebnis daheim holen auch die Gautingerin Britta Hundesrügge und Ute Eiling-Hütig (CSU) aus Feldafing.,"This sentence refers to social deviance as a social group, specifically ""terrorists, rebels, revolutionaries and/or movements of armed resistance"".",1,1,9.365627e-05,2018-10-16,"terrorists, rebels, revolutionaries and/or movements of armed resistance",SZ,Germany,2018.0
57,Ihr bestes Ergebnis daheim holen auch die Gautingerin Britta Hundesrügge und Ute Eiling-Hütig (CSU) aus Feldafing.,"This sentence refers to social deviance as a social group, specifically ""offenders, criminals, prisoners and/or accused people"".",1,1,0.00010828681,2018-10-16,"offenders, criminals, prisoners and/or accused people",SZ,Germany,2018.0
57,Ihr bestes Ergebnis daheim holen auch die Gautingerin Britta Hundesrügge und Ute Eiling-Hütig (CSU) aus Feldafing.,"This sentence refers to social deviance as a social group, specifically ""drug addicts"".",1,1,9.2934315e-05,2018-10-16,drug addicts,SZ,Germany,2018.0
59,"Rheinmetall machte zuletzt einen Umsatz von etwa 4,7 Milliarden Euro mit rund 20 000 Mitarbeitern.","This sentence refers to social deviance as a social group, specifically ""extremists"".",1,1,9.168326e-05,2015-12-07,extremists,SZ,Germany,2015.0
59,"Rheinmetall machte zuletzt einen Umsatz von etwa 4,7 Milliarden Euro mit rund 20 000 Mitarbeitern.","This sentence refers to social deviance as a social group, specifically ""terrorists, rebels, revolutionaries and/or movements of armed resistance"".",1,1,9.439634e-05,2015-12-07,"terrorists, rebels, revolutionaries and/or movements of armed resistance",SZ,Germany,2015.0
